ZIP_3_DIGIT,medhhinc,year
377,39555,2006
378,39555,2006
379,39555,2006
375,41175,2006
380,41175,2006
381,41175,2006
376,36289,2006
378,36289,2006
370,53306,2006
371,53306,2006
376,36551,2006
370,81449,2006
371,81449,2006
372,81449,2006
384,81449,2006
370,60278,2006
371,60278,2006
759,40670,2006
786,53157,2006
789,53157,2006
765,43231,2006
780,42860,2006
781,42860,2006
782,42860,2006
755,39430,2006
774,56774,2006
775,56774,2006
778,35899,2006
785,27672,2006
750,74051,2006
751,74051,2006
752,74051,2006
753,74051,2006
754,74051,2006
780,60511,2006
781,60511,2006
782,60511,2006
786,60511,2006
765,41783,2006
766,41783,2006
750,44815,2006
751,44815,2006
752,44815,2006
753,44815,2006
760,44815,2006
750,66792,2006
752,66792,2006
760,66792,2006
761,66792,2006
762,66792,2006
797,40348,2006
751,54370,2006
760,54370,2006
766,54370,2006
798,32111,2006
799,32111,2006
770,75202,2006
774,75202,2006
775,75202,2006
775,52993,2006
776,52993,2006
750,43328,2006
754,43328,2006
762,43328,2006
756,39263,2006
781,53285,2006
786,53285,2006
770,47129,2006
772,47129,2006
773,47129,2006
774,47129,2006
775,47129,2006
781,52703,2006
786,52703,2006
787,52703,2006
751,34041,2006
757,34041,2006
758,34041,2006
785,28660,2006
751,36461,2006
754,36461,2006
776,38584,2006
777,38584,2006
760,50864,2006
751,53182,2006
754,53182,2006
773,39310,2006
775,39310,2006
793,37863,2006
794,37863,2006
765,36442,2006
766,36442,2006
767,36442,2006
797,45437,2006
773,60224,2006
774,60224,2006
778,60224,2006
783,36773,2006
784,36773,2006
776,42210,2006
760,54177,2006
761,54177,2006
764,54177,2006
790,32582,2006
791,32582,2006
790,51769,2006
791,51769,2006
750,71224,2006
751,71224,2006
783,39308,2006
751,41090,2006
756,41090,2006
757,41090,2006
750,51813,2006
752,51813,2006
760,51813,2006
761,51813,2006
762,51813,2006
795,39825,2006
796,39825,2006
768,35187,2006
769,35187,2006
733,50777,2006
765,50777,2006
786,50777,2006
787,50777,2006
779,45542,2006
780,33026,2006
783,33026,2006
763,35754,2006
765,62494,2006
786,62494,2006
787,62494,2006
843,43059,2006
840,61263,2006
843,61263,2006
844,61263,2006
840,52879,2006
841,52879,2006
840,50544,2006
846,50544,2006
847,45998,2006
840,49342,2006
842,49342,2006
843,49342,2006
844,49342,2006
54,54897,2006
56,54897,2006
229,57122,2006
245,57122,2006
203,87350,2006
204,87350,2006
205,87350,2006
220,87350,2006
221,87350,2006
222,87350,2006
228,45207,2006
229,45207,2006
244,45207,2006
240,49801,2006
241,49801,2006
245,49801,2006
231,67570,2006
232,67570,2006
238,67570,2006
200,100318,2006
201,100318,2006
202,100318,2006
220,100318,2006
221,100318,2006
222,100318,2006
223,100318,2006
201,74716,2006
224,74716,2006
225,74716,2006
226,74716,2006
227,74716,2006
226,55231,2006
225,68531,2006
230,68531,2006
231,68531,2006
230,57195,2006
231,57195,2006
232,57195,2006
201,99371,2006
220,99371,2006
240,38496,2006
241,38496,2006
243,38496,2006
201,80783,2006
220,80783,2006
221,80783,2006
240,52931,2006
241,52931,2006
228,47630,2006
244,47630,2006
224,72453,2006
225,72453,2006
229,72453,2006
230,72453,2006
231,72453,2006
221,85014,2006
224,85014,2006
225,85014,2006
227,85014,2006
222,80449,2006
223,80449,2006
233,62126,2006
234,62126,2006
237,62126,2006
236,47636,2006
245,36010,2006
236,44226,2006
234,40230,2006
235,40230,2006
233,41670,2006
237,41670,2006
231,35764,2006
232,35764,2006
240,35532,2006
241,35532,2006
233,60703,2006
234,60703,2006
233,61333,2006
234,61333,2006
989,50688,2006
993,50688,2006
988,49092,2006
983,40672,2006
986,55405,2006
985,43728,2006
986,43728,2006
993,42417,2006
988,36965,2006
991,36965,2006
993,36965,2006
985,40272,2006
982,49022,2006
980,63489,2006
981,63489,2006
982,63489,2006
983,63489,2006
984,63489,2006
980,55257,2006
981,55257,2006
983,55257,2006
985,55257,2006
983,41983,2006
985,41983,2006
980,53923,2006
983,53923,2006
984,53923,2006
985,53923,2006
982,48222,2006
980,60002,2006
982,60002,2006
990,42408,2006
991,42408,2006
992,42408,2006
985,52935,2006
982,43798,2006
989,38909,2006
993,38909,2006
254,54097,2006
255,34943,2006
257,34943,2006
263,37512,2006
264,37512,2006
265,37512,2006
250,36166,2006
251,36166,2006
252,36166,2006
253,36166,2006
255,36166,2006
263,35222,2006
265,35222,2006
250,38924,2006
251,38924,2006
252,38924,2006
258,38924,2006
259,38924,2006
261,36542,2006
541,49978,2006
542,49978,2006
543,49978,2006
535,57693,2006
537,57693,2006
539,57693,2006
530,49266,2006
535,49266,2006
539,49266,2006
547,46927,2006
530,48551,2006
539,48551,2006
549,48551,2006
530,50852,2006
531,50852,2006
535,50852,2006
531,51941,2006
534,51941,2006
546,44785,2006
530,46926,2006
541,46926,2006
542,46926,2006
544,50443,2006
530,41308,2006
531,41308,2006
532,41308,2006
541,50265,2006
543,50265,2006
549,50265,2006
530,69452,2006
532,69452,2006
544,52354,2006
549,52354,2006
531,50758,2006
534,50758,2006
531,46190,2006
535,46190,2006
540,67199,2006
547,67199,2006
530,46375,2006
531,51846,2006
535,51846,2006
530,58600,2006
530,69398,2006
531,69398,2006
532,69398,2006
549,49043,2006
544,45937,2006
546,45937,2006
820,50907,2006
826,45833,2006
364,49119,2007
365,49119,2007
350,37074,2007
359,37074,2007
362,37074,2007
350,39095,2007
351,39095,2007
355,39095,2007
356,39095,2007
359,39095,2007
357,35680,2007
359,35680,2007
350,49495,2007
351,49495,2007
360,49495,2007
351,34637,2007
359,34637,2007
362,34637,2007
363,40261,2007
350,44925,2007
351,44925,2007
352,44925,2007
354,44925,2007
356,36899,2007
368,39355,2007
356,46583,2007
357,46583,2007
357,51931,2007
358,51931,2007
350,34153,2007
351,34153,2007
357,34153,2007
359,34153,2007
365,37391,2007
366,37391,2007
360,41143,2007
361,41143,2007
350,42990,2007
351,42990,2007
356,42990,2007
357,42990,2007
350,50829,2007
351,50829,2007
359,50829,2007
350,66391,2007
351,66391,2007
352,66391,2007
350,39297,2007
351,39297,2007
362,39297,2007
350,40943,2007
351,40943,2007
354,40943,2007
355,40943,2007
350,34478,2007
351,34478,2007
355,34478,2007
995,68726,2007
997,65327,2007
996,65321,2007
859,30534,2007
860,30534,2007
865,30534,2007
856,44499,2007
859,49633,2007
860,49633,2007
863,49633,2007
864,49633,2007
850,54730,2007
851,54730,2007
852,54730,2007
853,54730,2007
855,54730,2007
853,39991,2007
860,39991,2007
864,39991,2007
859,40190,2007
860,40190,2007
865,40190,2007
853,43546,2007
856,43546,2007
857,43546,2007
851,50228,2007
852,50228,2007
855,50228,2007
856,50228,2007
857,50228,2007
853,44408,2007
860,44408,2007
863,44408,2007
853,40733,2007
727,48373,2007
724,40873,2007
720,44280,2007
721,44280,2007
719,34947,2007
720,34947,2007
721,34947,2007
716,36725,2007
720,36725,2007
721,36725,2007
720,44754,2007
721,44754,2007
722,44754,2007
719,50094,2007
720,50094,2007
721,50094,2007
722,50094,2007
729,39919,2007
727,42689,2007
729,42689,2007
720,36859,2007
721,36859,2007
725,36859,2007
945,68740,2007
946,68740,2007
947,68740,2007
950,68740,2007
953,68740,2007
959,39529,2007
945,76436,2007
946,76436,2007
947,76436,2007
948,76436,2007
956,64188,2007
957,64188,2007
961,64188,2007
932,47298,2007
936,47298,2007
937,47298,2007
938,47298,2007
955,36870,2007
922,31912,2007
932,47105,2007
933,47105,2007
934,47105,2007
935,47105,2007
932,46756,2007
936,46756,2007
954,40946,2007
900,53573,2007
902,53573,2007
903,53573,2007
904,53573,2007
905,53573,2007
906,53573,2007
907,53573,2007
908,53573,2007
910,53573,2007
911,53573,2007
912,53573,2007
913,53573,2007
914,53573,2007
915,53573,2007
916,53573,2007
917,53573,2007
918,53573,2007
930,53573,2007
932,53573,2007
935,53573,2007
936,44975,2007
949,83870,2007
954,42941,2007
955,42941,2007
936,44410,2007
953,44410,2007
934,57056,2007
939,57056,2007
950,57056,2007
945,62081,2007
954,62081,2007
956,59150,2007
957,59150,2007
959,59150,2007
961,59150,2007
906,73263,2007
907,73263,2007
908,73263,2007
926,73263,2007
927,73263,2007
928,73263,2007
956,69076,2007
957,69076,2007
959,69076,2007
961,69076,2007
917,58145,2007
920,58145,2007
922,58145,2007
923,58145,2007
925,58145,2007
928,58145,2007
945,56987,2007
956,56987,2007
957,56987,2007
958,56987,2007
917,56428,2007
922,56428,2007
923,56428,2007
924,56428,2007
925,56428,2007
928,56428,2007
935,56428,2007
919,61794,2007
920,61794,2007
921,61794,2007
925,61794,2007
926,61794,2007
940,68023,2007
941,68023,2007
952,52470,2007
953,52470,2007
956,52470,2007
934,56952,2007
940,83109,2007
941,83109,2007
943,83109,2007
944,83109,2007
930,58401,2007
931,58401,2007
932,58401,2007
934,58401,2007
940,84360,2007
943,84360,2007
945,84360,2007
950,84360,2007
951,84360,2007
940,63778,2007
950,63778,2007
960,41901,2007
945,66880,2007
956,66880,2007
945,62399,2007
949,62399,2007
954,62399,2007
952,50616,2007
953,50616,2007
956,51382,2007
958,51382,2007
959,51382,2007
932,40595,2007
936,40595,2007
902,73250,2007
913,73250,2007
930,73250,2007
932,73250,2007
956,59384,2007
957,59384,2007
959,59384,2007
956,42712,2007
959,42712,2007
800,52110,2007
801,52110,2007
802,52110,2007
806,52110,2007
807,52110,2007
800,58795,2007
801,58795,2007
802,58795,2007
800,63257,2007
803,63257,2007
804,63257,2007
805,63257,2007
800,44444,2007
801,44444,2007
802,44444,2007
800,92824,2007
801,92824,2007
804,92824,2007
801,55210,2007
808,55210,2007
809,55210,2007
810,55210,2007
800,64416,2007
801,64416,2007
802,64416,2007
803,64416,2007
804,64416,2007
805,52046,2007
806,52046,2007
815,50954,2007
816,50954,2007
808,41564,2007
810,41564,2007
812,41564,2007
805,52133,2007
806,52133,2007
807,52133,2007
64,80241,2007
66,80241,2007
67,80241,2007
68,80241,2007
69,80241,2007
60,61096,2007
61,61096,2007
64,61096,2007
67,61096,2007
60,68407,2007
67,68407,2007
68,68407,2007
60,72251,2007
64,72251,2007
60,59916,2007
64,59916,2007
65,59916,2007
67,59916,2007
62,61044,2007
63,61044,2007
64,61044,2007
60,75497,2007
62,75497,2007
64,75497,2007
62,58594,2007
63,58594,2007
199,46788,2007
197,59600,2007
198,59600,2007
199,59600,2007
199,50976,2007
200,54317,2007
202,54317,2007
203,54317,2007
204,54317,2007
205,54317,2007
320,37286,2007
326,37286,2007
324,48985,2007
327,50354,2007
328,50354,2007
329,50354,2007
330,52670,2007
331,52670,2007
333,52670,2007
334,52670,2007
339,46707,2007
342,46707,2007
344,35810,2007
346,35810,2007
320,58555,2007
321,58555,2007
322,58555,2007
326,58555,2007
341,57653,2007
320,41321,2007
326,41321,2007
320,49230,2007
322,49230,2007
325,41894,2007
320,41830,2007
321,41830,2007
335,44172,2007
344,44172,2007
346,44172,2007
338,33047,2007
339,33047,2007
342,33047,2007
349,33047,2007
335,50572,2007
336,50572,2007
338,50572,2007
329,46081,2007
321,46797,2007
327,46797,2007
347,46797,2007
339,50699,2007
341,50699,2007
323,49234,2007
335,48980,2007
338,48980,2007
342,48980,2007
321,39294,2007
326,39294,2007
327,39294,2007
344,39294,2007
334,55472,2007
349,55472,2007
330,43650,2007
331,43650,2007
332,43650,2007
330,60642,2007
320,55978,2007
322,55978,2007
325,55543,2007
327,51101,2007
328,51101,2007
347,51101,2007
328,48332,2007
338,48332,2007
347,48332,2007
349,48332,2007
334,53453,2007
335,44526,2007
346,44526,2007
336,44292,2007
337,44292,2007
346,44292,2007
335,44348,2007
338,44348,2007
347,44348,2007
320,32621,2007
321,32621,2007
326,32621,2007
320,62677,2007
321,62677,2007
322,62677,2007
349,46411,2007
325,50341,2007
342,49735,2007
327,56011,2007
321,42020,2007
335,42020,2007
344,42020,2007
347,42020,2007
321,42276,2007
327,42276,2007
300,50357,2007
305,50357,2007
306,50357,2007
301,46410,2007
310,35463,2007
312,35463,2007
304,34135,2007
313,34135,2007
301,41899,2007
313,45647,2007
314,45647,2007
300,60786,2007
301,60786,2007
305,60786,2007
306,36391,2007
302,43568,2007
303,43568,2007
300,64817,2007
301,64817,2007
303,64817,2007
311,64817,2007
308,68263,2007
309,68263,2007
302,57923,2007
300,51706,2007
302,51706,2007
303,51706,2007
311,51706,2007
399,51706,2007
317,32208,2007
398,32208,2007
301,55626,2007
302,76789,2007
311,76789,2007
301,42972,2007
307,42972,2007
300,84872,2007
301,84872,2007
305,84872,2007
300,58837,2007
302,58837,2007
303,58837,2007
311,58837,2007
315,46459,2007
300,63818,2007
303,63818,2007
305,63818,2007
306,63818,2007
311,63818,2007
305,51797,2007
302,62899,2007
310,53298,2007
316,40084,2007
318,41514,2007
319,41514,2007
300,49157,2007
302,49157,2007
310,49157,2007
301,57028,2007
308,37075,2007
309,37075,2007
300,55247,2007
302,55247,2007
300,48205,2007
306,48205,2007
307,40406,2007
967,59111,2007
967,65367,2007
968,65367,2007
967,63550,2007
836,54607,2007
837,54607,2007
832,44374,2007
832,51065,2007
834,51065,2007
836,42869,2007
838,46669,2007
833,39220,2007
623,44048,2007
609,43407,2007
618,43407,2007
619,43407,2007
600,52564,2007
601,52564,2007
602,52564,2007
603,52564,2007
604,52564,2007
605,52564,2007
606,52564,2007
607,52564,2007
608,52564,2007
601,54894,2007
605,54894,2007
610,54894,2007
600,73472,2007
601,73472,2007
604,73472,2007
605,73472,2007
600,68484,2007
601,68484,2007
605,68484,2007
604,46418,2007
609,46418,2007
604,76020,2007
605,76020,2007
600,77834,2007
604,48110,2007
605,48110,2007
613,48110,2007
600,73286,2007
601,73286,2007
610,73286,2007
617,54071,2007
618,54071,2007
617,44762,2007
618,44762,2007
619,44762,2007
625,44762,2007
620,52217,2007
622,52217,2007
614,46652,2007
615,46652,2007
616,46652,2007
612,45031,2007
620,46435,2007
622,46435,2007
625,47830,2007
626,47830,2007
627,47830,2007
615,52332,2007
616,52332,2007
617,52332,2007
626,52332,2007
609,37227,2007
618,37227,2007
604,71384,2007
605,71384,2007
609,71384,2007
601,48101,2007
610,48101,2007
611,48101,2007
467,47729,2007
468,47729,2007
461,54406,2007
472,54406,2007
474,54406,2007
471,44454,2007
472,44454,2007
460,37702,2007
473,37702,2007
465,47965,2007
467,47965,2007
471,53441,2007
460,36143,2007
469,36143,2007
473,36143,2007
460,81916,2007
462,81916,2007
460,62005,2007
461,62005,2007
462,62005,2007
473,62005,2007
460,66251,2007
461,66251,2007
462,66251,2007
479,66251,2007
460,44361,2007
469,44361,2007
461,59333,2007
462,59333,2007
465,50332,2007
467,50332,2007
469,50332,2007
463,48042,2007
464,48042,2007
463,43480,2007
465,43480,2007
460,42783,2007
469,42783,2007
473,42783,2007
460,45071,2007
461,45071,2007
462,45071,2007
461,37534,2007
472,37534,2007
474,37534,2007
461,52399,2007
474,52399,2007
463,59521,2007
464,59521,2007
465,44260,2007
466,44260,2007
460,40910,2007
469,40910,2007
479,40910,2007
476,42015,2007
477,42015,2007
478,36584,2007
473,39082,2007
506,41434,2007
507,41434,2007
520,46320,2007
522,51589,2007
523,51589,2007
524,51589,2007
527,51589,2007
522,52320,2007
523,52320,2007
524,52320,2007
500,54167,2007
501,54167,2007
502,54167,2007
503,54167,2007
509,54167,2007
515,48912,2007
527,47052,2007
528,47052,2007
500,47827,2007
501,47827,2007
502,47827,2007
510,44565,2007
511,44565,2007
660,42772,2007
664,42772,2007
665,42772,2007
660,71658,2007
662,71658,2007
660,59659,2007
661,59659,2007
664,36570,2007
665,36570,2007
669,36570,2007
674,36570,2007
670,46976,2007
671,46976,2007
672,46976,2007
675,46976,2007
660,46566,2007
664,46566,2007
665,46566,2007
666,46566,2007
660,37233,2007
661,37233,2007
662,37233,2007
410,67224,2007
452,67224,2007
400,47200,2007
401,47200,2007
402,47200,2007
410,51724,2007
422,38698,2007
423,38698,2007
424,38698,2007
423,40928,2007
403,46296,2007
405,46296,2007
400,49159,2007
401,49159,2007
427,49159,2007
400,43262,2007
401,43262,2007
402,43262,2007
410,50328,2007
459,50328,2007
403,38760,2007
404,38760,2007
415,32256,2007
416,32256,2007
421,41327,2007
422,41327,2007
703,57541,2007
704,57541,2007
707,57541,2007
710,48211,2007
711,48211,2007
710,34744,2007
711,34744,2007
706,42008,2007
707,42088,2007
708,42088,2007
705,40137,2007
700,48305,2007
701,48305,2007
703,48305,2007
705,44020,2007
700,40418,2007
703,40418,2007
704,54498,2007
707,54498,2007
700,38614,2007
701,38614,2007
712,36999,2007
714,36999,2007
706,37034,2007
713,37034,2007
714,37034,2007
705,26275,2007
707,26275,2007
713,26275,2007
704,59774,2007
704,32763,2007
703,44193,2007
42,46400,2007
44,35452,2007
47,35452,2007
40,55278,2007
41,55278,2007
42,55278,2007
42,44113,2007
43,44113,2007
49,44113,2007
44,41333,2007
47,41333,2007
49,41333,2007
38,52365,2007
39,52365,2007
40,52365,2007
215,37024,2007
217,37024,2007
207,80402,2007
210,80402,2007
211,80402,2007
212,80402,2007
214,80402,2007
210,60844,2007
211,60844,2007
212,60844,2007
206,95134,2007
207,95134,2007
210,82492,2007
211,82492,2007
217,82492,2007
219,63159,2007
206,83412,2007
208,77027,2007
217,77027,2007
210,72372,2007
211,72372,2007
207,101672,2007
208,101672,2007
210,101672,2007
211,101672,2007
217,101672,2007
200,91835,2007
202,91835,2007
207,91835,2007
208,91835,2007
209,91835,2007
210,91835,2007
217,91835,2007
202,68370,2007
203,68370,2007
204,68370,2007
205,68370,2007
206,68370,2007
207,68370,2007
209,68370,2007
206,75769,2007
217,50320,2007
218,52132,2007
212,36949,2007
23,60015,2007
25,60015,2007
26,60015,2007
10,47302,2007
12,47302,2007
13,47302,2007
20,54895,2007
23,54895,2007
27,54895,2007
18,61461,2007
19,61461,2007
55,61461,2007
10,52270,2007
12,52270,2007
13,52270,2007
10,45834,2007
11,45834,2007
12,45834,2007
15,45834,2007
10,55623,2007
12,55623,2007
13,55623,2007
14,74700,2007
15,74700,2007
17,74700,2007
18,74700,2007
20,74700,2007
21,74700,2007
22,74700,2007
24,74700,2007
15,79206,2007
17,79206,2007
20,79206,2007
21,79206,2007
22,79206,2007
23,79206,2007
24,79206,2007
27,79206,2007
20,71113,2007
21,71113,2007
23,71113,2007
25,71113,2007
27,71113,2007
19,50181,2007
20,50181,2007
21,50181,2007
22,50181,2007
24,50181,2007
10,61988,2007
13,61988,2007
14,61988,2007
15,61988,2007
16,61988,2007
17,61988,2007
490,50730,2007
493,50730,2007
494,50730,2007
486,42375,2007
487,42375,2007
490,42079,2007
491,42079,2007
488,41150,2007
490,41150,2007
492,41150,2007
488,55353,2007
489,55353,2007
488,50384,2007
489,50384,2007
490,50384,2007
492,50384,2007
484,43112,2007
485,43112,2007
487,43112,2007
496,45258,2007
488,45204,2007
489,45204,2007
492,45204,2007
486,38104,2007
488,38104,2007
493,38104,2007
481,43328,2007
488,43328,2007
492,43328,2007
490,43861,2007
488,49354,2007
493,49354,2007
494,49354,2007
495,49354,2007
480,57617,2007
483,57617,2007
484,57617,2007
487,57617,2007
481,50240,2007
492,50240,2007
481,70735,2007
483,70735,2007
484,70735,2007
488,70735,2007
492,70735,2007
480,55101,2007
482,55101,2007
483,55101,2007
498,47303,2007
486,49453,2007
488,49453,2007
481,53750,2007
492,53750,2007
493,39099,2007
494,39099,2007
480,66483,2007
481,66483,2007
482,66483,2007
483,66483,2007
484,66483,2007
493,53881,2007
494,53881,2007
495,53881,2007
484,43051,2007
486,43051,2007
487,43051,2007
488,43051,2007
480,45873,2007
484,45873,2007
484,43127,2007
486,43127,2007
488,43127,2007
490,44812,2007
481,61049,2007
492,61049,2007
480,42470,2007
481,42470,2007
482,42470,2007
483,42470,2007
550,65555,2007
551,65555,2007
553,65555,2007
554,65555,2007
553,78975,2007
555,78975,2007
560,78975,2007
550,74497,2007
551,74497,2007
553,74497,2007
551,60962,2007
553,60962,2007
554,60962,2007
559,60108,2007
551,51716,2007
554,51716,2007
556,42532,2007
557,42532,2007
558,42532,2007
566,42532,2007
550,77678,2007
553,77678,2007
560,77678,2007
553,67215,2007
563,67215,2007
553,51658,2007
563,51658,2007
550,77476,2007
551,77476,2007
553,67411,2007
386,58447,2007
394,32434,2007
395,32434,2007
395,41449,2007
390,38260,2007
391,38260,2007
392,38260,2007
