ZIP_3_DIGIT,popcount,year
377,68109,2006
378,68109,2006
373,312905,2006
374,312905,2006
377,411967,2006
378,411967,2006
379,411967,2006
380,95894,2006
383,95894,2006
370,78309,2006
371,78309,2006
384,78309,2006
370,147114,2006
371,147114,2006
422,147114,2006
385,68284,2006
370,228829,2006
371,228829,2006
377,81382,2006
378,81382,2006
379,81382,2006
375,911438,2006
380,911438,2006
381,911438,2006
376,153239,2006
378,153239,2006
370,149416,2006
371,149416,2006
376,114316,2006
370,160781,2006
371,160781,2006
372,160781,2006
384,160781,2006
370,104035,2006
371,104035,2006
759,82524,2006
786,64544,2006
789,64544,2006
765,257897,2006
780,1555592,2006
781,1555592,2006
782,1555592,2006
755,91455,2006
774,287898,2006
775,287898,2006
778,159006,2006
785,387717,2006
750,698851,2006
751,698851,2006
752,698851,2006
753,698851,2006
754,698851,2006
780,101181,2006
781,101181,2006
782,101181,2006
786,101181,2006
765,72667,2006
766,72667,2006
750,2345815,2006
751,2345815,2006
752,2345815,2006
753,2345815,2006
760,2345815,2006
750,584238,2006
752,584238,2006
760,584238,2006
761,584238,2006
762,584238,2006
797,127462,2006
751,139300,2006
760,139300,2006
766,139300,2006
798,736310,2006
799,736310,2006
770,493187,2006
774,493187,2006
775,493187,2006
775,283551,2006
776,283551,2006
750,118478,2006
754,118478,2006
762,118478,2006
756,117090,2006
781,108410,2006
786,108410,2006
770,3886207,2006
772,3886207,2006
773,3886207,2006
774,3886207,2006
775,3886207,2006
781,130325,2006
786,130325,2006
787,130325,2006
751,80222,2006
757,80222,2006
758,80222,2006
785,700634,2006
751,83338,2006
754,83338,2006
776,243914,2006
777,243914,2006
760,149016,2006
751,93241,2006
754,93241,2006
773,75685,2006
775,75685,2006
793,254862,2006
794,254862,2006
765,226189,2006
766,226189,2006
767,226189,2006
797,124380,2006
773,398290,2006
774,398290,2006
778,398290,2006
783,321457,2006
784,321457,2006
776,84243,2006
760,106266,2006
761,106266,2006
764,106266,2006
790,121328,2006
791,121328,2006
790,111472,2006
791,111472,2006
750,69155,2006
751,69155,2006
783,69522,2006
751,194635,2006
756,194635,2006
757,194635,2006
750,1671295,2006
752,1671295,2006
760,1671295,2006
761,1671295,2006
762,1671295,2006
795,124927,2006
796,124927,2006
768,103938,2006
769,103938,2006
733,921006,2006
765,921006,2006
786,921006,2006
787,921006,2006
779,86191,2006
780,231470,2006
783,231470,2006
763,125158,2006
765,353830,2006
786,353830,2006
787,353830,2006
843,98662,2006
840,276259,2006
843,276259,2006
844,276259,2006
840,978701,2006
841,978701,2006
840,464760,2006
846,464760,2006
847,126312,2006
840,213247,2006
842,213247,2006
843,213247,2006
844,213247,2006
54,150069,2006
56,150069,2006
229,92035,2006
245,92035,2006
203,199776,2006
204,199776,2006
205,199776,2006
220,199776,2006
221,199776,2006
222,199776,2006
228,71672,2006
229,71672,2006
244,71672,2006
240,68043,2006
241,68043,2006
245,68043,2006
231,296718,2006
232,296718,2006
238,296718,2006
200,1010443,2006
201,1010443,2006
202,1010443,2006
220,1010443,2006
221,1010443,2006
222,1010443,2006
223,1010443,2006
201,66730,2006
224,66730,2006
225,66730,2006
226,66730,2006
227,66730,2006
226,71187,2006
225,98983,2006
230,98983,2006
231,98983,2006
230,284399,2006
231,284399,2006
232,284399,2006
201,268817,2006
220,268817,2006
240,84541,2006
241,84541,2006
243,84541,2006
201,357503,2006
220,357503,2006
221,357503,2006
240,90482,2006
241,90482,2006
228,72564,2006
244,72564,2006
224,119529,2006
225,119529,2006
229,119529,2006
230,119529,2006
231,119529,2006
221,120170,2006
224,120170,2006
225,120170,2006
227,120170,2006
222,136974,2006
223,136974,2006
233,220560,2006
234,220560,2006
237,220560,2006
236,145017,2006
245,68158,2006
236,178281,2006
234,229112,2006
235,229112,2006
233,101377,2006
237,101377,2006
231,192913,2006
232,192913,2006
240,91552,2006
241,91552,2006
233,81071,2006
234,81071,2006
233,435619,2006
234,435619,2006
989,159463,2006
993,159463,2006
988,71034,2006
983,70400,2006
986,412938,2006
985,99905,2006
986,99905,2006
993,66570,2006
988,82612,2006
991,82612,2006
993,82612,2006
985,71587,2006
982,81489,2006
980,1826732,2006
981,1826732,2006
982,1826732,2006
983,1826732,2006
984,1826732,2006
980,240604,2006
981,240604,2006
983,240604,2006
985,240604,2006
983,73585,2006
985,73585,2006
980,766878,2006
983,766878,2006
984,766878,2006
985,766878,2006
982,115700,2006
980,669887,2006
982,669887,2006
990,446706,2006
991,446706,2006
992,446706,2006
985,234670,2006
982,185953,2006
989,233105,2006
993,233105,2006
254,97534,2006
255,93904,2006
257,93904,2006
263,68745,2006
264,68745,2006
265,68745,2006
250,192419,2006
251,192419,2006
252,192419,2006
253,192419,2006
255,192419,2006
263,84752,2006
265,84752,2006
250,79302,2006
251,79302,2006
252,79302,2006
258,79302,2006
259,79302,2006
261,86597,2006
541,240213,2006
542,240213,2006
543,240213,2006
535,463826,2006
537,463826,2006
539,463826,2006
530,88983,2006
535,88983,2006
539,88983,2006
547,94741,2006
530,99243,2006
539,99243,2006
549,99243,2006
530,80025,2006
531,80025,2006
535,80025,2006
531,162001,2006
534,162001,2006
546,109404,2006
530,81911,2006
541,81911,2006
542,81911,2006
544,130223,2006
530,915097,2006
531,915097,2006
532,915097,2006
541,172734,2006
543,172734,2006
549,172734,2006
530,86321,2006
532,86321,2006
544,67484,2006
549,67484,2006
531,196096,2006
534,196096,2006
531,159153,2006
535,159153,2006
540,80015,2006
547,80015,2006
530,114756,2006
531,101007,2006
535,101007,2006
530,127578,2006
530,380985,2006
531,380985,2006
532,380985,2006
549,160593,2006
544,74774,2006
546,74774,2006
820,85384,2006
826,70401,2006
364,171769,2007
365,171769,2007
350,113103,2007
359,113103,2007
362,113103,2007
350,80554,2007
351,80554,2007
355,80554,2007
356,80554,2007
359,80554,2007
357,68016,2007
359,68016,2007
350,77525,2007
351,77525,2007
360,77525,2007
351,103217,2007
359,103217,2007
362,103217,2007
363,97171,2007
350,658779,2007
351,658779,2007
352,658779,2007
354,658779,2007
356,88561,2007
368,130516,2007
356,73898,2007
357,73898,2007
357,312734,2007
358,312734,2007
350,87644,2007
351,87644,2007
357,87644,2007
359,87644,2007
365,404406,2007
366,404406,2007
360,225791,2007
361,225791,2007
350,115050,2007
351,115050,2007
356,115050,2007
357,115050,2007
350,76609,2007
351,76609,2007
359,76609,2007
350,182113,2007
351,182113,2007
352,182113,2007
350,80255,2007
351,80255,2007
362,80255,2007
350,177906,2007
351,177906,2007
354,177906,2007
355,177906,2007
350,68816,2007
351,68816,2007
355,68816,2007
995,279671,2007
997,97484,2007
996,82669,2007
859,69980,2007
860,69980,2007
865,69980,2007
856,127866,2007
859,127450,2007
860,127450,2007
863,127450,2007
864,127450,2007
850,3880181,2007
851,3880181,2007
852,3880181,2007
853,3880181,2007
855,3880181,2007
853,194944,2007
860,194944,2007
864,194944,2007
859,111273,2007
860,111273,2007
865,111273,2007
853,967089,2007
856,967089,2007
857,967089,2007
851,299246,2007
852,299246,2007
855,299246,2007
856,299246,2007
857,299246,2007
853,212635,2007
860,212635,2007
863,212635,2007
853,190557,2007
727,203107,2007
724,91552,2007
720,104865,2007
721,104865,2007
719,96371,2007
720,96371,2007
721,96371,2007
716,78986,2007
720,78986,2007
721,78986,2007
720,373911,2007
721,373911,2007
722,373911,2007
719,96212,2007
720,96212,2007
721,96212,2007
722,96212,2007
729,121766,2007
727,194292,2007
729,194292,2007
720,73441,2007
721,73441,2007
725,73441,2007
945,1464202,2007
946,1464202,2007
947,1464202,2007
950,1464202,2007
953,1464202,2007
959,218779,2007
945,1019640,2007
946,1019640,2007
947,1019640,2007
948,1019640,2007
956,175689,2007
957,175689,2007
961,175689,2007
932,899348,2007
936,899348,2007
937,899348,2007
938,899348,2007
955,128864,2007
922,161867,2007
932,790710,2007
933,790710,2007
934,790710,2007
935,790710,2007
932,148875,2007
936,148875,2007
954,64664,2007
900,9878554,2007
902,9878554,2007
903,9878554,2007
904,9878554,2007
905,9878554,2007
906,9878554,2007
907,9878554,2007
908,9878554,2007
910,9878554,2007
911,9878554,2007
912,9878554,2007
913,9878554,2007
914,9878554,2007
915,9878554,2007
916,9878554,2007
917,9878554,2007
918,9878554,2007
930,9878554,2007
932,9878554,2007
935,9878554,2007
936,146513,2007
949,248096,2007
954,86273,2007
955,86273,2007
936,245514,2007
953,245514,2007
934,407637,2007
939,407637,2007
950,407637,2007
945,132565,2007
954,132565,2007
956,97027,2007
957,97027,2007
959,97027,2007
961,97027,2007
906,2997033,2007
907,2997033,2007
908,2997033,2007
926,2997033,2007
927,2997033,2007
928,2997033,2007
956,332920,2007
957,332920,2007
959,332920,2007
961,332920,2007
917,2073571,2007
920,2073571,2007
922,2073571,2007
923,2073571,2007
925,2073571,2007
928,2073571,2007
945,1386667,2007
956,1386667,2007
957,1386667,2007
958,1386667,2007
917,2007800,2007
922,2007800,2007
923,2007800,2007
924,2007800,2007
925,2007800,2007
928,2007800,2007
935,2007800,2007
919,2974859,2007
920,2974859,2007
921,2974859,2007
925,2974859,2007
926,2974859,2007
940,764976,2007
941,764976,2007
952,670990,2007
953,670990,2007
956,670990,2007
934,262436,2007
940,706984,2007
941,706984,2007
943,706984,2007
944,706984,2007
930,404197,2007
931,404197,2007
932,404197,2007
934,404197,2007
940,1748976,2007
943,1748976,2007
945,1748976,2007
950,1748976,2007
951,1748976,2007
940,251747,2007
950,251747,2007
960,179427,2007
945,408599,2007
956,408599,2007
945,464435,2007
949,464435,2007
954,464435,2007
952,511263,2007
953,511263,2007
956,92040,2007
958,92040,2007
959,92040,2007
932,421553,2007
936,421553,2007
902,798364,2007
913,798364,2007
930,798364,2007
932,798364,2007
956,195844,2007
957,195844,2007
959,195844,2007
956,72098,2007
959,72098,2007
800,422495,2007
801,422495,2007
802,422495,2007
806,422495,2007
807,422495,2007
800,545089,2007
801,545089,2007
802,545089,2007
800,290262,2007
803,290262,2007
804,290262,2007
805,290262,2007
800,588349,2007
801,588349,2007
802,588349,2007
800,272117,2007
801,272117,2007
804,272117,2007
801,587272,2007
808,587272,2007
809,587272,2007
810,587272,2007
800,529354,2007
801,529354,2007
802,529354,2007
803,529354,2007
804,529354,2007
805,287574,2007
806,287574,2007
815,139082,2007
816,139082,2007
808,154538,2007
810,154538,2007
812,154538,2007
805,243750,2007
806,243750,2007
807,243750,2007
64,895015,2007
66,895015,2007
67,895015,2007
68,895015,2007
69,895015,2007
60,876824,2007
61,876824,2007
64,876824,2007
67,876824,2007
60,188273,2007
67,188273,2007
68,188273,2007
60,164150,2007
64,164150,2007
60,845494,2007
64,845494,2007
65,845494,2007
67,845494,2007
62,267376,2007
63,267376,2007
64,267376,2007
60,148139,2007
62,148139,2007
64,148139,2007
62,117038,2007
63,117038,2007
199,152255,2007
197,528218,2007
198,528218,2007
199,528218,2007
199,184291,2007
200,588292,2007
202,588292,2007
203,588292,2007
204,588292,2007
205,588292,2007
320,240082,2007
326,240082,2007
324,163984,2007
327,536161,2007
328,536161,2007
329,536161,2007
330,1759591,2007
331,1759591,2007
333,1759591,2007
334,1759591,2007
339,152814,2007
342,152814,2007
344,140169,2007
346,140169,2007
320,182023,2007
321,182023,2007
322,182023,2007
326,182023,2007
341,315839,2007
320,76552,2007
326,76552,2007
320,849159,2007
322,849159,2007
325,306407,2007
320,88397,2007
321,88397,2007
335,169070,2007
344,169070,2007
346,169070,2007
338,99349,2007
339,99349,2007
342,99349,2007
349,99349,2007
335,1174727,2007
336,1174727,2007
338,1174727,2007
329,131837,2007
321,301059,2007
327,301059,2007
347,301059,2007
339,590564,2007
341,590564,2007
323,260945,2007
335,315108,2007
338,315108,2007
342,315108,2007
321,324857,2007
326,324857,2007
327,324857,2007
344,324857,2007
334,139182,2007
349,139182,2007
330,2387170,2007
331,2387170,2007
332,2387170,2007
330,73223,2007
320,68450,2007
322,68450,2007
325,181499,2007
327,1066113,2007
328,1066113,2007
347,1066113,2007
328,255815,2007
338,255815,2007
347,255815,2007
349,255815,2007
334,1266451,2007
335,462715,2007
346,462715,2007
336,917437,2007
337,917437,2007
346,917437,2007
335,574746,2007
338,574746,2007
347,574746,2007
320,73821,2007
321,73821,2007
326,73821,2007
320,175446,2007
321,175446,2007
322,175446,2007
349,260939,2007
325,147044,2007
342,372073,2007
327,409509,2007
321,72246,2007
335,72246,2007
344,72246,2007
347,72246,2007
321,500413,2007
327,500413,2007
300,65955,2007
305,65955,2007
306,65955,2007
301,92834,2007
310,154709,2007
312,154709,2007
304,66176,2007
313,66176,2007
301,111954,2007
313,248469,2007
314,248469,2007
300,204363,2007
301,204363,2007
305,204363,2007
306,114063,2007
302,272217,2007
303,272217,2007
300,691905,2007
301,691905,2007
303,691905,2007
311,691905,2007
308,109100,2007
309,109100,2007
302,118936,2007
300,737093,2007
302,737093,2007
303,737093,2007
311,737093,2007
399,737093,2007
317,95693,2007
398,95693,2007
301,124495,2007
302,106144,2007
311,106144,2007
301,95618,2007
307,95618,2007
300,158914,2007
301,158914,2007
305,158914,2007
300,992137,2007
302,992137,2007
303,992137,2007
311,992137,2007
315,74932,2007
300,776380,2007
303,776380,2007
305,776380,2007
306,776380,2007
311,776380,2007
305,180175,2007
302,186037,2007
310,131016,2007
316,101790,2007
318,187046,2007
319,187046,2007
300,96019,2007
302,96019,2007
310,96019,2007
301,127906,2007
308,197372,2007
309,197372,2007
300,82052,2007
302,82052,2007
300,83144,2007
306,83144,2007
307,93379,2007
967,173057,2007
967,905601,2007
968,905601,2007
967,141843,2007
836,373406,2007
837,373406,2007
832,79925,2007
832,96545,2007
834,96545,2007
836,179381,2007
838,134442,2007
833,73086,2007
623,67046,2007
609,190260,2007
618,190260,2007
619,190260,2007
600,5285107,2007
601,5285107,2007
602,5285107,2007
603,5285107,2007
604,5285107,2007
605,5285107,2007
606,5285107,2007
607,5285107,2007
608,5285107,2007
601,103729,2007
605,103729,2007
610,103729,2007
600,929192,2007
601,929192,2007
604,929192,2007
605,929192,2007
600,501021,2007
601,501021,2007
605,501021,2007
604,110705,2007
609,110705,2007
604,96818,2007
605,96818,2007
600,710241,2007
604,112616,2007
605,112616,2007
613,112616,2007
600,315943,2007
601,315943,2007
610,315943,2007
617,164209,2007
618,164209,2007
617,108732,2007
618,108732,2007
619,108732,2007
625,108732,2007
620,267347,2007
622,267347,2007
614,182993,2007
615,182993,2007
616,182993,2007
612,147329,2007
620,261316,2007
622,261316,2007
625,194122,2007
626,194122,2007
627,194122,2007
615,131154,2007
616,131154,2007
617,131154,2007
626,131154,2007
609,81191,2007
618,81191,2007
604,673586,2007
605,673586,2007
609,673586,2007
601,298759,2007
610,298759,2007
611,298759,2007
467,349488,2007
468,349488,2007
461,74750,2007
472,74750,2007
474,74750,2007
471,105035,2007
472,105035,2007
460,115419,2007
473,115419,2007
465,197942,2007
467,197942,2007
471,73064,2007
460,68847,2007
469,68847,2007
473,68847,2007
460,261661,2007
462,261661,2007
460,66305,2007
461,66305,2007
462,66305,2007
473,66305,2007
460,134558,2007
461,134558,2007
462,134558,2007
479,134558,2007
460,83776,2007
469,83776,2007
461,135951,2007
462,135951,2007
465,76115,2007
467,76115,2007
469,76115,2007
463,492104,2007
464,492104,2007
463,109787,2007
465,109787,2007
460,131312,2007
469,131312,2007
473,131312,2007
460,876804,2007
461,876804,2007
462,876804,2007
461,128643,2007
472,128643,2007
474,128643,2007
461,69874,2007
474,69874,2007
463,160578,2007
464,160578,2007
465,266088,2007
466,266088,2007
460,163364,2007
469,163364,2007
479,163364,2007
476,174425,2007
477,174425,2007
478,104915,2007
473,68260,2007
506,127446,2007
507,127446,2007
520,92359,2007
522,125692,2007
523,125692,2007
524,125692,2007
527,125692,2007
522,205836,2007
523,205836,2007
524,205836,2007
500,418339,2007
501,418339,2007
502,418339,2007
503,418339,2007
509,418339,2007
515,89409,2007
527,162687,2007
528,162687,2007
500,84752,2007
501,84752,2007
502,84752,2007
510,102287,2007
511,102287,2007
660,113488,2007
664,113488,2007
665,113488,2007
660,526319,2007
662,526319,2007
660,74018,2007
661,74018,2007
664,69083,2007
665,69083,2007
669,69083,2007
674,69083,2007
670,476026,2007
671,476026,2007
672,476026,2007
675,476026,2007
660,173476,2007
664,173476,2007
665,173476,2007
666,173476,2007
660,153956,2007
661,153956,2007
662,153956,2007
410,112459,2007
452,112459,2007
400,73931,2007
401,73931,2007
402,73931,2007
410,86858,2007
422,80868,2007
423,80868,2007
424,80868,2007
423,93756,2007
403,279044,2007
405,279044,2007
400,97949,2007
401,97949,2007
427,97949,2007
400,709264,2007
401,709264,2007
402,709264,2007
410,156675,2007
459,156675,2007
403,81103,2007
404,81103,2007
415,65544,2007
416,65544,2007
421,104023,2007
422,104023,2007
703,99056,2007
704,99056,2007
707,99056,2007
710,108705,2007
711,108705,2007
710,252609,2007
711,252609,2007
706,184512,2007
707,430317,2007
708,430317,2007
705,74965,2007
700,423520,2007
701,423520,2007
703,423520,2007
705,204843,2007
700,92713,2007
703,92713,2007
704,116580,2007
707,116580,2007
700,239124,2007
701,239124,2007
712,149502,2007
714,149502,2007
706,130079,2007
713,130079,2007
714,130079,2007
705,91362,2007
707,91362,2007
713,91362,2007
704,226625,2007
704,115398,2007
703,108424,2007
42,106815,2007
44,72047,2007
47,72047,2007
40,275374,2007
41,275374,2007
42,275374,2007
42,120839,2007
43,120839,2007
49,120839,2007
44,148784,2007
47,148784,2007
49,148784,2007
38,201341,2007
39,201341,2007
40,201341,2007
215,72594,2007
217,72594,2007
207,512154,2007
210,512154,2007
211,512154,2007
212,512154,2007
214,512154,2007
210,788994,2007
211,788994,2007
212,788994,2007
206,88223,2007
207,88223,2007
210,169220,2007
211,169220,2007
217,169220,2007
219,99695,2007
206,140444,2007
208,224705,2007
217,224705,2007
210,239993,2007
211,239993,2007
207,273669,2007
208,273669,2007
210,273669,2007
211,273669,2007
217,273669,2007
200,930813,2007
202,930813,2007
207,930813,2007
208,930813,2007
209,930813,2007
210,930813,2007
217,930813,2007
202,828770,2007
203,828770,2007
204,828770,2007
205,828770,2007
206,828770,2007
207,828770,2007
209,828770,2007
206,100378,2007
217,145113,2007
218,93600,2007
212,637455,2007
23,222175,2007
25,222175,2007
26,222175,2007
