store_code_uc,store_zip3,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_drink
1175199,18,0,1,1,1,1,1,1,1,1,1,9
1175552,300,1,1,1,1,1,1,1,1,1,1,10
1175679,481,0,0,1,1,1,1,1,1,1,1,8
1175955,571,1,1,1,1,1,1,1,1,1,1,10
1176434,327,1,1,1,1,1,1,1,1,1,1,10
1176485,551,0,0,1,1,1,1,1,1,1,1,8
1176588,981,1,1,1,1,1,1,1,1,1,1,10
1176761,306,1,1,1,1,1,1,1,1,1,1,10
1177014,441,1,1,1,1,1,1,1,1,1,1,10
1177127,980,1,1,1,1,1,1,1,1,1,1,10
1177164,485,1,1,1,1,1,1,1,1,1,1,10
1177653,958,1,1,1,1,1,1,1,1,1,1,10
1177694,681,0,0,1,1,1,1,1,1,1,1,8
1177702,198,1,1,1,1,1,1,1,1,1,1,10
1177970,606,1,1,1,1,1,1,1,1,1,1,10
1178200,981,1,1,1,1,1,1,1,1,1,1,10
1178336,27,1,1,1,1,1,1,1,1,1,1,10
1178776,891,1,1,1,1,1,1,1,1,1,1,10
1179065,188,1,1,1,1,1,1,1,1,1,1,10
1179468,146,1,1,1,1,1,1,1,1,1,1,10
1179545,10,1,1,1,1,1,1,1,1,1,1,10
1179582,782,1,1,1,1,1,1,1,1,1,1,10
1179709,112,0,0,1,1,1,1,1,1,1,1,8
1180274,142,1,1,1,1,1,1,1,1,1,1,10
1180383,782,1,1,1,1,1,1,1,1,1,1,10
1180600,758,0,0,0,0,0,1,1,1,1,1,5
1180618,981,1,1,1,1,1,1,1,1,1,1,10
1180754,21,1,1,1,1,1,1,1,1,1,1,10
1180895,985,1,1,1,1,1,1,1,1,1,1,10
1181100,284,0,0,0,0,0,1,1,1,1,1,5
1181157,891,1,1,1,1,1,1,1,1,1,1,10
1181234,974,1,1,1,1,1,1,1,1,1,1,10
1181560,123,1,1,1,1,1,1,1,1,1,1,10
1181592,770,1,1,1,1,1,1,1,1,1,1,10
1181597,356,1,1,1,1,1,1,1,1,1,1,10
1182127,741,0,0,1,1,1,1,1,1,1,1,8
1182253,176,1,1,1,1,1,1,1,1,1,1,10
1182769,532,1,1,1,1,1,1,1,1,1,1,10
1182787,276,1,1,1,1,1,1,1,1,1,1,10
1183498,109,1,1,1,1,1,1,1,1,1,1,10
1183661,793,1,1,1,1,1,1,1,1,1,1,10
1184265,776,0,0,0,1,1,1,1,1,1,1,7
1184381,891,1,1,1,1,1,1,1,1,1,1,10
1184648,981,1,1,1,1,1,1,1,1,1,1,10
1184907,530,1,1,1,1,1,1,1,1,1,1,10
1185274,322,0,1,1,1,1,1,1,1,1,1,9
1185310,704,1,1,1,1,1,1,1,1,1,1,10
1185713,857,1,1,1,1,1,1,1,1,1,1,10
1185731,984,1,1,1,1,1,1,1,1,1,1,10
1185772,207,1,1,1,1,1,1,1,1,1,1,10
1186157,371,0,0,1,1,1,1,1,1,1,1,8
1186194,170,0,1,1,1,1,1,1,1,1,1,9
1186351,327,1,1,1,1,1,1,1,1,1,1,10
1186414,235,1,1,1,1,1,1,1,1,1,1,10
1186922,750,1,1,1,1,1,1,1,1,1,1,10
1187243,913,1,1,1,1,1,1,1,1,1,1,10
1187769,371,0,0,1,1,1,1,1,1,1,1,8
1188068,809,0,0,1,1,1,1,1,1,1,1,8
1188757,64,1,1,1,1,1,1,1,1,1,1,10
1189014,273,1,1,1,1,1,1,1,1,1,1,10
1189195,486,1,1,1,1,1,1,1,1,1,1,10
1189507,212,1,1,1,1,1,1,1,1,1,1,10
1189784,373,0,0,1,1,1,1,1,1,1,1,8
1189851,550,1,1,1,1,1,1,1,1,1,1,10
1190290,981,1,1,1,1,1,1,1,1,1,1,10
1190472,177,0,0,0,0,1,1,1,1,1,1,6
1190970,980,1,1,1,1,1,1,1,1,1,1,10
1191096,981,1,1,1,1,1,1,1,1,1,1,10
1191396,775,0,0,1,1,1,1,1,1,1,1,8
1192038,710,1,1,1,1,1,1,1,1,1,1,10
1192202,773,0,0,1,1,1,1,1,1,1,1,8
1192854,140,0,1,1,1,1,1,1,1,1,1,9
1193035,285,1,1,1,1,1,1,1,1,1,1,10
1193093,752,1,1,1,1,1,1,1,1,1,1,10
1193411,752,0,0,1,1,1,1,1,1,1,1,8
1193600,454,1,1,1,1,1,1,1,1,1,1,10
1193976,711,1,1,1,1,1,1,1,1,1,1,10
1194217,201,0,0,1,1,1,1,1,1,1,1,8
1194411,350,1,1,1,1,1,1,1,1,1,1,10
1194705,760,1,1,1,1,1,1,1,1,1,1,10
1194782,711,1,1,1,1,1,1,1,1,1,1,10
1194814,344,1,1,1,1,1,1,1,1,1,1,10
1195023,234,0,0,1,1,1,1,1,1,1,1,8
1195185,128,1,1,1,1,1,1,1,1,1,1,10
1195330,159,1,1,1,1,1,1,1,1,1,1,10
1195752,290,0,1,1,1,1,1,1,1,1,1,9
1195855,620,1,1,1,1,1,1,1,1,1,1,10
1195865,206,1,1,1,1,1,1,1,1,1,1,10
1196028,992,1,1,1,1,1,1,1,1,1,1,10
1197232,342,1,1,1,1,1,1,1,1,1,1,10
1197441,200,0,0,1,1,1,1,1,1,1,1,8
1197911,874,1,1,1,1,1,1,1,1,1,1,10
1198043,958,1,1,1,1,1,1,1,1,1,1,10
1198119,25,1,1,1,1,1,1,1,1,1,1,10
1198496,770,0,1,1,1,1,1,1,1,1,1,9
1198573,322,0,1,1,1,1,1,1,1,1,1,9
1198812,238,1,1,1,1,1,1,1,1,1,1,10
1198949,465,0,0,1,1,1,1,1,1,1,1,8
1199523,281,1,1,1,1,1,1,1,1,1,1,10
1199655,600,1,1,1,1,1,1,1,1,1,1,10
1199742,917,0,0,0,1,1,1,1,1,1,1,7
1200058,605,1,1,1,1,1,1,1,1,1,1,10
1200098,49,1,1,1,1,1,1,1,1,1,1,10
1200134,25,1,1,1,1,1,1,1,1,1,1,10
1200424,120,1,1,1,1,1,1,1,1,1,1,10
1200501,880,1,1,1,1,1,1,1,1,1,1,10
1200864,421,1,1,1,1,1,1,1,1,1,1,10
1201031,296,0,0,1,1,1,1,1,1,1,1,8
1201135,275,1,1,1,1,1,1,1,1,1,1,10
1201710,530,1,1,1,1,1,1,1,1,1,1,10
1202340,853,1,1,1,1,1,1,1,1,1,1,10
1202743,852,1,1,1,1,1,1,1,1,1,1,10
1202919,385,1,1,1,1,1,1,1,1,1,1,10
1203109,620,1,1,1,1,1,1,1,1,1,1,10
1203282,945,1,1,1,1,1,1,1,1,1,1,10
1203725,982,1,1,1,1,1,1,1,1,1,1,10
1203761,25,1,1,1,1,1,1,1,1,1,1,10
1204323,891,1,1,1,1,1,1,1,1,1,1,10
1204491,530,1,1,1,1,1,1,1,1,1,1,10
1204618,283,0,1,1,1,1,1,1,1,1,1,9
1204894,322,1,1,1,1,1,1,1,1,1,1,10
1205134,77,1,1,1,1,1,1,1,1,1,1,10
1205165,278,1,1,1,1,1,1,1,1,1,1,10
1205482,337,1,1,1,1,1,1,1,1,1,1,10
1205586,770,1,1,1,1,1,1,1,1,1,1,10
1205700,496,1,1,1,1,1,1,1,1,1,1,10
1205772,214,1,1,1,1,1,1,1,1,1,1,10
1205940,800,1,1,1,1,1,1,1,1,1,1,10
1206143,597,1,1,1,1,1,1,1,1,1,1,10
1206179,25,1,1,1,1,1,1,1,1,1,1,10
1206316,436,1,1,1,1,1,1,1,1,1,1,10
1206506,727,1,1,1,1,1,1,1,1,1,1,10
1206546,549,1,1,1,1,1,1,1,1,1,1,10
1206583,750,1,1,1,1,1,1,1,1,1,1,10
1206940,750,1,1,1,1,1,1,1,1,1,1,10
1207036,283,0,1,1,1,1,1,1,1,1,1,9
1207312,770,1,1,1,1,1,1,1,1,1,1,10
1207388,25,1,1,1,1,1,1,1,1,1,1,10
1207389,349,1,1,1,1,1,1,1,1,1,1,10
1207792,277,1,1,1,1,1,1,1,1,1,1,10
1207842,758,0,1,1,1,1,1,1,1,1,1,9
1208118,431,1,1,1,1,1,1,1,1,1,1,10
1208241,294,0,0,0,1,1,1,1,1,1,1,7
1208407,434,1,1,1,1,1,1,1,1,1,1,10
1208434,190,1,1,1,1,1,1,1,1,1,1,10
1208648,847,0,1,1,1,1,1,1,1,1,1,9
1208743,601,1,1,1,1,1,1,1,1,1,1,10
1209011,703,0,0,0,1,1,1,1,1,1,1,7
1209367,197,1,1,1,1,1,1,1,1,1,1,10
1209404,606,1,1,1,1,1,1,1,1,1,1,10
1209730,531,1,1,1,1,1,1,1,1,1,1,10
1209979,147,1,1,1,1,1,1,1,1,1,1,10
1210173,379,1,1,1,1,1,1,1,1,1,1,10
1210576,582,1,1,1,1,1,1,1,1,1,1,10
1210613,430,1,1,1,1,1,1,1,1,1,1,10
1210825,751,1,1,1,1,1,1,1,1,1,1,10
1210844,850,0,0,0,0,0,1,1,1,1,1,5
1211188,132,1,1,1,1,1,1,1,1,1,1,10
1211382,571,1,1,1,1,1,1,1,1,1,1,10
1211817,532,0,1,1,1,1,1,1,1,1,1,9
1212143,323,1,1,1,1,1,1,1,1,1,1,10
1212148,288,1,1,1,1,1,1,1,1,1,1,10
1212188,581,1,1,1,1,1,1,1,1,1,1,10
1212275,424,0,1,1,1,1,1,1,1,1,1,9
1212383,88,1,1,1,1,1,1,1,1,1,1,10
1213054,535,0,0,1,1,1,1,1,1,1,1,8
1213177,331,0,0,0,0,0,1,1,1,1,1,5
1213433,25,1,1,1,1,1,1,1,1,1,1,10
1213760,740,1,1,1,1,1,1,1,1,1,1,10
1213887,284,0,1,1,1,1,1,1,1,1,1,9
1214049,775,1,1,1,1,1,1,1,1,1,1,10
1214194,232,1,1,1,1,1,1,1,1,1,1,10
1214932,146,1,1,1,1,1,1,1,1,1,1,10
1214969,657,1,1,1,1,1,1,1,1,1,1,10
1215096,492,0,1,1,1,1,1,1,1,1,1,9
1215276,981,1,1,1,1,1,1,1,1,1,1,10
1215412,992,1,1,1,1,1,1,1,1,1,1,10
1215775,380,1,1,1,1,1,1,1,1,1,1,10
1216132,130,1,1,1,1,1,1,1,1,1,1,10
1216218,894,1,1,1,1,1,1,1,1,1,1,10
1216254,25,1,1,1,1,1,1,1,1,1,1,10
1216305,785,0,1,1,1,1,1,1,1,1,1,9
1216544,146,1,1,1,1,1,1,1,1,1,1,10
1216657,26,1,1,1,1,1,1,1,1,1,1,10
1216984,382,1,1,1,1,1,1,1,1,1,1,10
1217713,549,1,1,1,1,1,1,1,1,1,1,10
1217830,585,1,1,1,1,1,1,1,1,1,1,10
1218012,158,1,1,1,1,1,1,1,1,1,1,10
1218193,770,1,1,1,1,1,1,1,1,1,1,10
1218233,973,1,1,1,1,1,1,1,1,1,1,10
1218369,336,1,1,1,1,1,1,1,1,1,1,10
1218636,587,1,1,1,1,1,1,1,1,1,1,10
1218672,26,1,1,1,1,1,1,1,1,1,1,10
1218695,658,0,0,0,1,1,1,1,1,1,1,7
1219397,333,1,1,1,1,1,1,1,1,1,1,10
1219741,750,1,1,1,1,1,1,1,1,1,1,10
1219845,23,1,1,1,1,1,1,1,1,1,1,10
1220284,26,1,1,1,1,1,1,1,1,1,1,10
1220651,989,1,1,1,1,1,1,1,1,1,1,10
1220669,922,1,1,1,1,1,1,1,1,1,1,10
1220738,660,0,1,1,1,1,1,1,1,1,1,9
1220851,272,1,1,1,1,1,1,1,1,1,1,10
1220882,442,1,1,1,1,1,1,1,1,1,1,10
1221457,14,1,1,1,1,1,1,1,1,1,1,10
1221493,26,1,1,1,1,1,1,1,1,1,1,10
1221810,454,1,1,1,1,1,1,1,1,1,1,10
1221815,363,1,1,1,1,1,1,1,1,1,1,10
1221860,30,1,1,1,1,1,1,1,1,1,1,10
1221906,787,0,0,0,0,1,1,1,1,1,1,6
1222091,441,1,1,1,1,1,1,1,1,1,1,10
1222490,174,1,1,1,1,1,1,1,1,1,1,10
1222666,44,1,1,1,1,1,1,1,1,1,1,10
1223029,284,1,1,1,1,1,1,1,1,1,1,10
1223269,115,1,1,1,1,1,1,1,1,1,1,10
1223875,988,1,1,1,1,1,1,1,1,1,1,10
1224256,985,0,1,1,1,1,1,1,1,1,1,9
1224324,932,1,1,1,1,1,1,1,1,1,1,10
1224912,443,1,1,1,1,1,1,1,1,1,1,10
1224948,981,1,1,1,1,1,1,1,1,1,1,10
1225084,596,1,1,1,1,1,1,1,1,1,1,10
1225284,62,1,1,1,1,1,1,1,1,1,1,10
1225315,442,1,1,1,1,1,1,1,1,1,1,10
1225487,599,1,1,1,1,1,1,1,1,1,1,10
1225533,191,1,1,1,1,1,1,1,1,1,1,10
1225669,840,1,1,1,1,1,1,1,1,1,1,10
1225718,430,1,1,1,1,1,1,1,1,1,1,10
1225736,451,1,1,1,1,1,1,1,1,1,1,10
1225890,993,1,1,1,1,1,1,1,1,1,1,10
1226121,431,1,1,1,1,1,1,1,1,1,1,10
1226216,146,1,1,1,1,1,1,1,1,1,1,10
1226284,52,1,1,1,1,1,1,1,1,1,1,10
1226379,452,1,1,1,1,1,1,1,1,1,1,10
1226380,665,0,1,1,1,1,1,1,1,1,1,9
1226542,770,1,1,1,1,1,1,1,1,1,1,10
1226651,328,1,1,1,1,1,1,1,1,1,1,10
1227099,129,1,1,1,1,1,1,1,1,1,1,10
1227457,291,1,1,1,1,1,1,1,1,1,1,10
1227502,37,1,1,1,1,1,1,1,1,1,1,10
1227538,26,1,1,1,1,1,1,1,1,1,1,10
1227941,26,1,1,1,1,1,1,1,1,1,1,10
1227992,572,0,1,1,1,1,1,1,1,1,1,9
1228231,146,1,1,1,1,1,1,1,1,1,1,10
1228263,305,1,1,1,1,1,1,1,1,1,1,10
1228268,782,1,1,1,1,1,1,1,1,1,1,10
1228575,981,1,1,1,1,1,1,1,1,1,1,10
1228711,148,1,1,1,1,1,1,1,1,1,1,10
1228824,327,1,1,1,1,1,1,1,1,1,1,10
1228852,953,1,1,1,1,1,1,1,1,1,1,10
1229296,76,1,1,1,1,1,1,1,1,1,1,10
1229309,67,1,1,1,1,1,1,1,1,1,1,10
1229527,490,0,1,1,1,1,1,1,1,1,1,9
1229843,132,1,1,1,1,1,1,1,1,1,1,10
1230115,44,1,1,1,1,1,1,1,1,1,1,10
1230323,17,1,1,1,1,1,1,1,1,1,1,10
1230370,285,0,0,0,1,1,1,1,1,1,1,7
1230518,386,1,1,1,1,1,1,1,1,1,1,10
1230726,67,1,1,1,1,1,1,1,1,1,1,10
1230809,245,0,0,0,1,1,1,1,1,1,1,7
1230921,103,1,1,1,1,1,1,1,1,1,1,10
1230975,782,1,1,1,1,1,1,1,1,1,1,10
1231406,201,1,1,1,1,1,1,1,1,1,1,10
1231487,937,1,1,1,1,1,1,1,1,1,1,10
1231935,43,1,1,1,1,1,1,1,1,1,1,10
1232374,26,0,1,1,1,1,1,1,1,1,1,9
1232605,981,1,1,1,1,1,1,1,1,1,1,10
1232923,481,1,1,1,1,1,1,1,1,1,1,10
1233008,981,1,1,1,1,1,1,1,1,1,1,10
1233180,26,1,1,1,1,1,1,1,1,1,1,10
1233316,44,1,1,1,1,1,1,1,1,1,1,10
1233344,292,1,1,1,1,1,1,1,1,1,1,10
1233375,295,1,1,1,1,1,1,1,1,1,1,10
1233470,134,1,1,1,1,1,1,1,1,1,1,10
1233598,840,0,0,1,1,1,1,1,1,1,1,8
1234217,981,1,1,1,1,1,1,1,1,1,1,10
1234353,463,1,1,1,1,1,1,1,1,1,1,10
1234389,26,1,1,1,1,1,1,1,1,1,1,10
1234584,370,1,1,1,1,1,1,1,1,1,1,10
1235051,211,1,1,1,1,1,1,1,1,1,1,10
1236160,441,1,1,1,1,1,1,1,1,1,1,10
1236581,640,0,1,1,1,1,1,1,1,1,1,9
1236807,26,1,1,1,1,1,1,1,1,1,1,10
1236904,711,0,0,0,1,1,1,1,1,1,1,7
1237174,27,1,1,1,1,1,1,1,1,1,1,10
1237356,828,1,1,1,1,1,1,1,1,1,1,10
1238374,551,1,1,1,1,1,1,1,1,1,1,10
1238777,700,1,1,1,1,1,1,1,1,1,1,10
1238822,26,1,1,1,1,1,1,1,1,1,1,10
1238958,245,1,1,1,1,1,1,1,1,1,1,10
1238981,105,1,1,1,1,1,1,1,1,1,1,10
1239371,487,1,1,1,1,1,1,1,1,1,1,10
1239766,512,0,1,1,1,1,1,1,1,1,1,9
1239774,146,1,1,1,1,1,1,1,1,1,1,10
1239823,752,1,1,1,1,1,1,1,1,1,1,10
1239950,18,1,1,1,1,1,1,1,1,1,1,10
1239995,838,1,1,1,1,1,1,1,1,1,1,10
1240015,300,0,0,0,0,0,1,1,1,1,1,5
1240190,100,1,1,1,1,1,1,1,1,1,1,10
1240647,435,1,1,1,1,1,1,1,1,1,1,10
1240693,38,1,1,1,1,1,1,1,1,1,1,10
1240801,38,1,1,1,1,1,1,1,1,1,1,10
1240996,100,1,1,1,1,1,1,1,1,1,1,10
1241032,782,1,1,1,1,1,1,1,1,1,1,10
1241607,469,1,1,1,1,1,1,1,1,1,1,10
1241988,70,1,1,1,1,1,1,1,1,1,1,10
1242046,26,1,1,1,1,1,1,1,1,1,1,10
1242192,481,1,1,1,1,1,1,1,1,1,1,10
1242250,503,0,0,0,0,0,1,1,1,1,1,5
1242413,982,1,1,1,1,1,1,1,1,1,1,10
1242640,306,0,0,1,1,1,1,1,1,1,1,8
1243047,759,1,1,1,1,1,1,1,1,1,1,10
1243056,502,0,0,0,0,0,1,1,1,1,1,5
1243582,970,0,1,1,1,1,1,1,1,1,1,9
1243817,70,1,1,1,1,1,1,1,1,1,1,10
1243889,981,1,1,1,1,1,1,1,1,1,1,10
1244016,174,1,1,1,1,1,1,1,1,1,1,10
1244207,113,0,0,0,0,0,1,1,1,1,1,5
1244406,212,1,1,1,1,1,1,1,1,1,1,10
1244464,27,1,1,1,1,1,1,1,1,1,1,10
1244831,471,1,1,1,1,1,1,1,1,1,1,10
1245098,981,1,1,1,1,1,1,1,1,1,1,10
1245234,985,1,1,1,1,1,1,1,1,1,1,10
1245673,27,1,1,1,1,1,1,1,1,1,1,10
1246235,70,1,1,1,1,1,1,1,1,1,1,10
1246240,334,1,1,1,1,1,1,1,1,1,1,10
1246289,751,1,1,1,1,1,1,1,1,1,1,10
1246479,27,1,1,1,1,1,1,1,1,1,1,10
1247249,460,1,1,1,1,1,1,1,1,1,1,10
1247285,27,1,1,1,1,1,1,1,1,1,1,10
1247295,21,1,1,1,1,1,1,1,1,1,1,10
1247699,936,0,0,0,1,1,1,1,1,1,1,7
1248033,766,1,1,1,1,1,1,1,1,1,1,10
1248091,27,1,1,1,1,1,1,1,1,1,1,10
1248449,325,1,1,1,1,1,1,1,1,1,1,10
1248813,323,0,0,0,0,1,1,1,1,1,1,6
1249242,307,1,1,1,1,1,1,1,1,1,1,10
1250070,379,0,0,1,1,1,1,1,1,1,1,8
1250473,124,1,1,1,1,1,1,1,1,1,1,10
1250509,27,1,1,1,1,1,1,1,1,1,1,10
1250614,199,1,1,1,1,1,1,1,1,1,1,10
1251279,11,1,1,1,1,1,1,1,1,1,1,10
1251320,541,0,0,0,1,1,1,1,1,1,1,7
1251330,535,0,0,1,1,1,1,1,1,1,1,8
1251823,212,1,1,1,1,1,1,1,1,1,1,10
1251949,981,1,1,1,1,1,1,1,1,1,1,10
1252488,974,1,1,1,1,1,1,1,1,1,1,10
1252606,926,1,1,1,1,1,1,1,1,1,1,10
1252909,760,1,1,1,1,1,1,1,1,1,1,10
1252927,27,1,1,1,1,1,1,1,1,1,1,10
1253009,933,1,1,1,1,1,1,1,1,1,1,10
1253244,454,1,1,1,1,1,1,1,1,1,1,10
1253272,296,1,1,1,1,1,1,1,1,1,1,10
1253294,923,1,1,1,1,1,1,1,1,1,1,10
1253354,970,0,0,1,1,1,1,1,1,1,1,8
1253697,557,1,1,1,1,1,1,1,1,1,1,10
1253869,560,1,1,1,1,1,1,1,1,1,1,10
1254644,890,1,1,1,1,1,1,1,1,1,1,10
1254734,770,1,1,1,1,1,1,1,1,1,1,10
1254861,65,1,1,1,1,1,1,1,1,1,1,10
1255010,604,1,1,1,1,1,1,1,1,1,1,10
1255264,491,1,1,1,1,1,1,1,1,1,1,10
1255377,171,1,1,1,1,1,1,1,1,1,1,10
1255540,770,1,1,1,1,1,1,1,1,1,1,10
1255667,444,1,1,1,1,1,1,1,1,1,1,10
1255816,605,1,1,1,1,1,1,1,1,1,1,10
1256070,134,1,1,1,1,1,1,1,1,1,1,10
1256115,573,1,1,1,1,1,1,1,1,1,1,10
1256162,945,0,0,0,1,1,1,1,1,1,1,7
1256473,439,1,1,1,1,1,1,1,1,1,1,10
1256518,583,1,1,1,1,1,1,1,1,1,1,10
1256921,983,1,1,1,1,1,1,1,1,1,1,10
1257279,171,1,1,1,1,1,1,1,1,1,1,10
1257514,622,1,1,1,1,1,1,1,1,1,1,10
1257682,159,1,1,1,1,1,1,1,1,1,1,10
1258166,27,1,1,1,1,1,1,1,1,1,1,10
1258325,802,1,1,1,1,1,1,1,1,1,1,10
1258533,539,1,1,1,1,1,1,1,1,1,1,10
1258580,983,0,0,0,1,1,1,1,1,1,1,7
1259339,549,1,1,1,1,1,1,1,1,1,1,10
1259617,880,0,0,0,0,1,1,1,1,1,1,6
1259937,959,1,1,1,1,1,1,1,1,1,1,10
1260548,544,1,1,1,1,1,1,1,1,1,1,10
1260843,117,1,1,1,1,1,1,1,1,1,1,10
1261146,932,1,1,1,1,1,1,1,1,1,1,10
1261735,280,1,1,1,1,1,1,1,1,1,1,10
1261948,993,1,1,1,1,1,1,1,1,1,1,10
1262355,923,1,1,1,1,1,1,1,1,1,1,10
1262758,913,1,1,1,1,1,1,1,1,1,1,10
1263161,913,1,1,1,1,1,1,1,1,1,1,10
1263215,435,1,1,1,1,1,1,1,1,1,1,10
1263416,625,0,0,0,1,1,1,1,1,1,1,7
1264175,475,1,1,1,1,1,1,1,1,1,1,10
1265176,366,1,1,1,1,1,1,1,1,1,1,10
1265334,454,1,1,1,1,1,1,1,1,1,1,10
1265502,255,1,1,1,1,1,1,1,1,1,1,10
1265765,920,1,1,1,1,1,1,1,1,1,1,10
1266018,992,1,1,1,1,1,1,1,1,1,1,10
1266172,410,1,1,1,1,1,1,1,1,1,1,10
1266385,850,1,1,1,1,1,1,1,1,1,1,10
1266640,880,0,0,0,1,1,1,1,1,1,1,7
1266788,850,1,1,1,1,1,1,1,1,1,1,10
1266974,925,1,1,1,1,1,1,1,1,1,1,10
1267191,941,1,1,1,1,1,1,1,1,1,1,10
1267594,941,1,1,1,1,1,1,1,1,1,1,10
1267888,452,1,1,1,1,1,1,1,1,1,1,10
1267920,254,1,1,1,1,1,1,1,1,1,1,10
1267997,334,1,1,1,1,1,1,1,1,1,1,10
1268599,215,1,1,1,1,1,1,1,1,1,1,10
1268608,877,1,1,1,1,1,1,1,1,1,1,10
1268655,498,0,0,0,1,1,1,1,1,1,1,7
1268803,701,0,0,1,1,1,1,1,1,1,1,8
1269011,10,1,1,1,1,1,1,1,1,1,1,10
1269206,494,1,1,1,1,1,1,1,1,1,1,10
1270012,630,1,1,1,1,1,1,1,1,1,1,10
1270022,933,1,1,1,1,1,1,1,1,1,1,10
1270125,971,0,1,1,1,1,1,1,1,1,1,9
1270152,371,1,1,1,1,1,1,1,1,1,1,10
1270198,945,1,1,1,1,1,1,1,1,1,1,10
1270238,374,1,1,1,1,1,1,1,1,1,1,10
1270709,453,1,1,1,1,1,1,1,1,1,1,10
1270795,985,1,1,1,1,1,1,1,1,1,1,10
1270872,370,1,1,1,1,1,1,1,1,1,1,10
1271429,884,1,1,1,1,1,1,1,1,1,1,10
1271542,327,1,1,1,1,1,1,1,1,1,1,10
1271624,641,1,1,1,1,1,1,1,1,1,1,10
1272213,631,1,1,1,1,1,1,1,1,1,1,10
1272217,146,0,0,0,0,1,1,1,1,1,1,6
1272295,870,0,0,1,1,1,1,1,1,1,1,8
1272353,31,1,1,1,1,1,1,1,1,1,1,10
1272753,700,0,0,0,0,1,1,1,1,1,1,6
1273639,895,1,1,1,1,1,1,1,1,1,1,10
1274192,362,1,1,1,1,1,1,1,1,1,1,10
1274685,67,1,1,1,1,1,1,1,1,1,1,10
1274700,305,0,0,0,1,1,1,1,1,1,1,7
1275351,287,1,1,1,1,1,1,1,1,1,1,10
1275409,454,1,1,1,1,1,1,1,1,1,1,10
1275468,234,1,1,1,1,1,1,1,1,1,1,10
1275491,191,1,1,1,1,1,1,1,1,1,1,10
1275591,604,1,1,1,1,1,1,1,1,1,1,10
1275898,27,1,1,1,1,1,1,1,1,1,1,10
1276057,774,1,1,1,1,1,1,1,1,1,1,10
1276189,232,0,1,1,1,1,1,1,1,1,1,9
1276284,27,1,1,1,1,1,1,1,1,1,1,10
1276456,760,1,1,1,1,1,1,1,1,1,1,10
1276560,229,1,1,1,1,1,1,1,1,1,1,10
1276646,606,1,1,1,1,1,1,1,1,1,1,10
1276668,373,1,1,1,1,1,1,1,1,1,1,10
1276687,465,1,1,1,1,1,1,1,1,1,1,10
1276967,561,1,1,1,1,1,1,1,1,1,1,10
1277089,300,1,1,1,1,1,1,1,1,1,1,10
1277107,27,1,1,1,1,1,1,1,1,1,1,10
1277158,180,1,1,1,1,1,1,1,1,1,1,10
1277506,815,1,1,1,1,1,1,1,1,1,1,10
1277628,773,1,1,1,1,1,1,1,1,1,1,10
1277669,981,1,1,1,1,1,1,1,1,1,1,10
1277896,631,1,1,1,1,1,1,1,1,1,1,10
1278316,27,1,1,1,1,1,1,1,1,1,1,10
1279281,532,1,1,1,1,1,1,1,1,1,1,10
1279508,38,1,1,1,1,1,1,1,1,1,1,10
1279910,371,1,1,1,1,1,1,1,1,1,1,10
1279911,750,1,1,1,1,1,1,1,1,1,1,10
1280734,27,1,1,1,1,1,1,1,1,1,1,10
1281083,100,1,1,1,1,1,1,1,1,1,1,10
1281523,770,1,1,1,1,1,1,1,1,1,1,10
1281907,828,1,1,1,1,1,1,1,1,1,1,10
1282732,770,1,1,1,1,1,1,1,1,1,1,10
1282749,27,1,1,1,1,1,1,1,1,1,1,10
1283152,27,1,1,1,1,1,1,1,1,1,1,10
1283193,902,1,1,1,1,1,1,1,1,1,1,10
1283307,295,1,1,1,1,1,1,1,1,1,1,10
1283537,379,1,1,1,1,1,1,1,1,1,1,10
1283673,280,1,1,1,1,1,1,1,1,1,1,10
1283913,956,1,1,1,1,1,1,1,1,1,1,10
1284633,478,1,1,1,1,1,1,1,1,1,1,10
1284651,970,0,1,1,1,1,1,1,1,1,1,9
1284814,452,1,1,1,1,1,1,1,1,1,1,10
1285055,229,0,1,1,1,1,1,1,1,1,1,9
1285131,883,1,1,1,1,1,1,1,1,1,1,10
1285407,191,1,1,1,1,1,1,1,1,1,1,10
1285725,235,1,1,1,1,1,1,1,1,1,1,10
1286091,923,1,1,1,1,1,1,1,1,1,1,10
1286340,882,1,1,1,1,1,1,1,1,1,1,10
1286531,232,1,1,1,1,1,1,1,1,1,1,10
1286752,282,1,1,1,1,1,1,1,1,1,1,10
1287146,575,1,1,1,1,1,1,1,1,1,1,10
1287193,936,0,0,0,1,1,1,1,1,1,1,7
1287287,349,1,1,1,1,1,1,1,1,1,1,10
1287549,128,1,1,1,1,1,1,1,1,1,1,10
1287626,913,1,1,1,1,1,1,1,1,1,1,10
1287971,549,1,1,1,1,1,1,1,1,1,1,10
1288346,903,1,1,1,1,1,1,1,1,1,1,10
1288355,593,1,1,1,1,1,1,1,1,1,1,10
1288546,841,1,1,1,1,1,1,1,1,1,1,10
1288912,505,1,1,1,1,1,1,1,1,1,1,10
1289197,27,1,1,1,1,1,1,1,1,1,1,10
1289831,981,1,1,1,1,1,1,1,1,1,1,10
1289967,693,1,1,1,1,1,1,1,1,1,1,10
1290121,928,1,1,1,1,1,1,1,1,1,1,10
