store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,years_all,years_drink
2507457,809,8,CO,41,EL PASO,1,1
2507774,461,18,IN,63,HENDRICKS,1,1
2507824,681,0,0,0,0,0,0
2507910,306,13,GA,133,GREENE,1,1
2507919,857,4,AZ,19,PIMA,1,1
2508023,646,29,MO,79,GRUNDY,1,1
2508046,160,42,PA,19,BUTLER,1,1
2508534,855,0,0,0,0,0,0
2508716,302,13,GA,113,FAYETTE,1,1
2508776,322,12,FL,31,DUVAL,1,0
2509386,530,55,WI,133,WAUKESHA,1,0
2509486,100,36,NY,61,NEW YORK,1,1
2509694,532,55,WI,79,MILWAUKEE,1,1
2509789,712,22,LA,73,OUACHITA,1,1
2509830,225,51,VA,177,SPOTSYLVANIA,0,0
2510165,402,21,KY,111,JEFFERSON,1,1
2510654,853,4,AZ,27,YUMA,1,1
2510903,532,55,WI,79,MILWAUKEE,1,1
2511134,306,13,GA,195,MADISON,0,0
2511189,60,9,CT,3,HARTFORD,1,1
2511306,532,55,WI,79,MILWAUKEE,0,0
2511442,224,51,VA,177,SPOTSYLVANIA,0,0
2511460,902,6,CA,37,LOS ANGELES,1,1
2511709,532,55,WI,79,MILWAUKEE,0,0
2511940,273,37,NC,57,DAVIDSON,1,1
2512000,153,42,PA,125,WASHINGTON,1,0
2512075,190,0,0,0,0,0,0
2512112,532,55,WI,79,MILWAUKEE,0,0
2512343,288,37,NC,21,BUNCOMBE,0,0
2512403,327,12,FL,127,VOLUSIA,1,0
2512534,62,9,CT,15,WINDHAM,1,1
2512696,809,8,CO,41,EL PASO,1,1
2512719,245,0,0,0,0,0,0
2512918,532,55,WI,79,MILWAUKEE,1,1
2513149,288,37,NC,21,BUNCOMBE,0,0
2513272,172,0,0,0,0,0,0
2513321,532,55,WI,79,MILWAUKEE,0,0
2513330,981,53,WA,33,KING,0,0
2513370,211,0,0,0,0,0,0
2513426,305,13,GA,139,HALL,1,1
2513430,385,47,TN,141,PUTNAM,1,0
2513802,339,12,FL,71,LEE,1,0
2513955,287,37,NC,113,MACON,0,0
2514222,451,39,OH,25,CLERMONT,0,0
2514358,286,37,NC,171,SURRY,0,0
2514625,376,47,TN,163,SULLIVAN,0,0
2514675,360,1,AL,41,CRENSHAW,1,1
2514761,289,37,NC,43,CLAY,0,0
2514933,532,55,WI,79,MILWAUKEE,1,1
2515028,681,0,0,0,0,0,0
2515224,705,22,LA,55,LAFAYETTE,1,0
2515481,159,42,PA,21,CAMBRIA,1,1
2515567,296,45,SC,45,GREENVILLE,0,0
2515884,441,39,OH,35,CUYAHOGA,1,1
2515893,925,6,CA,65,RIVERSIDE,1,1
2515970,296,45,SC,45,GREENVILLE,0,0
2516120,339,12,FL,71,LEE,1,0
2516248,344,12,FL,83,MARION,1,0
2516328,354,1,AL,125,TUSCALOOSA,1,1
2516690,151,42,PA,3,ALLEGHENY,1,1
2516731,365,1,AL,97,MOBILE,1,1
2517093,445,39,OH,99,MAHONING,0,0
2517545,477,0,0,0,0,0,0
2517582,377,47,TN,59,GREENE,0,0
2517899,377,47,TN,59,GREENE,0,0
2518139,385,47,TN,141,PUTNAM,0,0
2518148,10,25,MA,15,HAMPSHIRE,1,1
2518302,191,42,PA,101,PHILADELPHIA,1,1
2518448,298,45,SC,3,AIKEN,1,0
2518791,379,47,TN,93,KNOX,0,0
2519127,937,6,CA,19,FRESNO,1,0
2519194,379,47,TN,93,KNOX,1,1
2519357,29,44,RI,7,PROVIDENCE,1,1
2519403,727,5,AR,7,BENTON,1,1
2519511,373,47,TN,107,MCMINN,1,1
2519837,468,18,IN,3,ALLEN,1,1
2519846,18,25,MA,9,ESSEX,1,0
2519914,496,26,MI,133,OSCEOLA,1,1
2520000,242,51,VA,195,WISE,0,0
2520163,28,44,RI,9,WASHINGTON,1,1
2520317,152,42,PA,3,ALLEGHENY,1,1
2520595,30,33,NH,11,HILLSBOROUGH,1,0
2520602,216,24,MD,41,TALBOT,1,1
2520643,628,17,IL,185,WABASH,1,1
2520720,260,54,WV,9,BROOKE,1,1
2521689,591,30,MT,111,YELLOWSTONE,1,1
2521726,468,18,IN,3,ALLEN,1,1
2521811,216,24,MD,41,TALBOT,1,1
2522056,917,6,CA,71,SAN BRNRDINO,0,0
2522214,216,24,MD,41,TALBOT,1,1
2522255,617,17,IL,113,MCLEAN,1,1
2522667,156,42,PA,129,WESTMORELND,1,1
2523284,381,47,TN,157,SHELBY,1,0
2523741,490,26,MI,77,KALAMAZOO,1,1
2523985,168,42,PA,27,CENTRE,1,1
2524325,243,0,0,0,0,0,0
2524347,432,39,OH,49,FRANKLIN,1,0
2524474,925,6,CA,65,RIVERSIDE,0,0
2524488,331,12,FL,86,MIAMI-DADE,1,1
2524673,471,18,IN,43,FLOYD,1,1
2524778,130,36,NY,23,CORTLAND,1,1
2524950,456,39,OH,145,SCIOTO,0,0
2524973,972,41,OR,51,MULTNOMAH,1,0
2525153,268,54,WV,23,GRANT,1,1
2525689,303,13,GA,63,CLAYTON,0,0
2526159,850,4,AZ,13,MARICOPA,0,0
2526362,370,47,TN,165,SUMNER,1,1
2526508,206,24,MD,17,CHARLES,1,0
2526765,268,54,WV,71,PENDLETON,1,1
2526860,280,37,NC,25,CABARRUS,0,0
2526965,283,37,NC,155,ROBESON,1,1
2527032,346,12,FL,53,HERNANDO,1,1
2527100,179,42,PA,107,SCHUYLKILL,1,1
2527494,371,47,TN,37,DAVIDSON,1,1
2527598,837,16,ID,1,ADA,1,1
2527897,370,47,TN,37,DAVIDSON,0,0
2528174,846,49,UT,39,SANPETE,1,1
2528300,372,47,TN,37,DAVIDSON,1,1
2528523,380,47,TN,167,TIPTON,1,0
2528577,481,26,MI,163,WAYNE,1,1
2528703,801,8,CO,5,ARAPAHOE,1,1
2529219,809,8,CO,41,EL PASO,0,0
2529228,66,9,CT,1,FAIRFIELD,0,0
2529324,331,12,FL,86,MIAMI-DADE,0,0
2529329,304,13,GA,107,EMANUEL,1,0
2529912,379,47,TN,93,KNOX,1,0
2529989,310,13,GA,175,LAURENS,0,0
2530084,292,45,SC,79,RICHLAND,1,1
2530135,633,29,MO,183,ST CHARLES,1,0
2530151,932,0,0,0,0,0,0
2530487,291,45,SC,63,LEXINGTON,1,1
2530592,482,26,MI,163,WAYNE,1,1
2530628,791,48,TX,375,POTTER,1,0
2530677,216,24,MD,29,KENT,1,1
2530922,64,9,CT,9,NEW HAVEN,1,1
2531121,379,47,TN,93,KNOX,1,1
2531239,469,18,IN,53,GRANT,1,1
2531488,800,0,0,0,0,0,0
2531524,534,55,WI,101,RACINE,1,1
2531686,802,0,0,0,0,0,0
2531801,78,34,NJ,41,WARREN,0,0
2531927,507,19,IA,13,BLACK HAWK,1,1
2532330,809,8,CO,41,EL PASO,1,1
2532398,201,51,VA,153,PRNC WILLIAM,0,0
2532534,426,21,KY,231,WAYNE,1,1
2532607,275,37,NC,85,HARNETT,0,0
2532800,339,0,0,0,0,0,0
2532855,66,9,CT,1,FAIRFIELD,1,1
2532956,386,28,MS,33,DE SOTO,1,0
2533462,329,12,FL,9,BREVARD,1,1
2533657,27,25,MA,5,BRISTOL,1,1
2533816,88,34,NJ,23,MIDDLESEX,1,1
2533883,346,12,FL,101,PASCO,1,1
2534006,804,8,CO,107,ROUTT,1,0
2534549,488,26,MI,93,LIVINGSTON,1,1
2534568,315,13,GA,69,COFFEE,1,0
2534789,925,6,CA,65,RIVERSIDE,1,1
2534825,723,5,AR,123,ST FRANCIS,1,1
2535178,902,6,CA,37,LOS ANGELES,1,1
2535228,446,39,OH,157,TUSCARAWAS,1,1
2535849,926,6,CA,59,ORANGE,1,1
2536180,799,48,TX,141,EL PASO,1,0
2536188,972,41,OR,51,MULTNOMAH,1,1
2536369,171,42,PA,43,DAUPHIN,1,1
2536542,678,20,KS,57,FORD,0,0
2536967,149,36,NY,15,CHEMUNG,1,1
2537166,777,48,TX,245,JEFFERSON,1,1
2537319,282,0,0,0,0,0,0
2537370,453,39,OH,113,MONTGOMERY,1,1
2537461,706,22,LA,19,CALCASIEU,1,1
2537492,349,12,FL,111,SAINT LUCIE,1,1
2537528,216,24,MD,41,TALBOT,1,1
2537569,801,8,CO,59,JEFFERSON,1,1
2538058,233,51,VA,550,CHESAPEAKE,1,1
2538267,480,26,MI,99,MACOMB,1,1
2538298,121,36,NY,1,ALBANY,1,1
2538334,216,24,MD,35,QUEEN ANNES,0,0
2538349,29,44,RI,7,PROVIDENCE,1,1
2538384,190,42,PA,91,MONTGOMERY,1,1
2538411,478,18,IN,167,VIGO,1,1
2538443,225,51,VA,179,STAFFORD,0,0
2538493,498,26,MI,103,MARQUETTE,1,1
2538579,441,39,OH,35,CUYAHOGA,1,1
2538598,607,17,IL,31,COOK,1,0
2538778,551,27,MN,123,RAMSEY,1,1
2538788,341,12,FL,21,COLLIER,0,0
2539181,381,47,TN,157,SHELBY,0,0
2539222,935,6,CA,29,KERN,1,1
2539299,787,48,TX,491,WILLIAMSON,0,0
2539557,270,37,NC,171,SURRY,1,1
2539766,754,48,TX,499,WOOD,0,0
2539987,770,48,TX,201,HARRIS,0,0
2539996,224,51,VA,177,SPOTSYLVANIA,0,0
2540073,456,39,OH,87,LAWRENCE,1,0
2540091,711,22,LA,17,CADDO,0,0
2540100,810,8,CO,101,PUEBLO,1,1
2540552,800,0,0,0,0,0,0
2540613,290,45,SC,63,LEXINGTON,1,0
2540997,195,42,PA,11,BERKS,1,1
2541088,551,27,MN,123,RAMSEY,1,1
2541196,721,5,AR,119,PULASKI,1,1
2541378,762,48,TX,121,DENTON,0,0
2541397,523,19,IA,103,JOHNSON,1,0
2541568,841,49,UT,35,SALT LAKE,1,1
2541735,950,6,CA,85,SANTA CLARA,1,0
2541822,465,18,IN,141,ST JOSEPH,1,0
2542002,826,56,WY,25,NATRONA,1,1
2542120,275,37,NC,191,WAYNE,0,0
2542297,554,27,MN,3,ANOKA,1,1
2542446,946,6,CA,1,ALAMEDA,1,1
2542523,282,37,NC,119,MECKLENBURG,1,1
2542971,457,39,OH,9,ATHENS,1,1
2542980,770,48,TX,201,HARRIS,1,1
2543095,282,37,NC,119,MECKLENBURG,1,1
2543211,713,22,LA,79,RAPIDES,1,1
2543624,215,24,MD,1,ALLEGANY,1,0
2543736,67,9,CT,9,NEW HAVEN,1,1
2543768,956,6,CA,61,PLACER,1,0
2543940,28,44,RI,7,PROVIDENCE,1,1
2544538,283,37,NC,51,CUMBERLAND,1,1
2544656,356,1,AL,77,LAUDERDALE,1,1
2544823,591,30,MT,111,YELLOWSTONE,1,1
2544941,35,33,NH,7,COOS,0,0
2545344,37,33,NH,9,GRAFTON,1,1
2545821,430,39,OH,49,FRANKLIN,1,0
2545852,970,41,OR,51,MULTNOMAH,1,0
2545905,648,29,MO,97,JASPER,0,0
2545906,146,36,NY,55,MONROE,1,1
2546041,76,34,NJ,3,BERGEN,1,1
2546476,945,0,0,0,0,0,0
2546838,782,48,TX,29,BEXAR,1,1
2546924,922,6,CA,65,RIVERSIDE,1,1
2546992,130,36,NY,67,ONONDAGA,1,1
2547164,335,12,FL,119,SUMTER,0,0
2547241,782,48,TX,29,BEXAR,0,0
2547363,67,9,CT,9,NEW HAVEN,1,1
2547510,727,5,AR,7,BENTON,0,0
2547536,335,12,FL,57,HILLSBOROUGH,1,1
2547662,275,37,NC,135,ORANGE,1,1
2548047,857,4,AZ,19,PIMA,1,1
2548165,724,5,AR,31,CRAIGHEAD,1,0
2548228,386,28,MS,33,DE SOTO,1,1
2548391,342,12,FL,115,SARASOTA,1,1
2548568,122,36,NY,1,ALBANY,0,0
2548631,381,47,TN,157,SHELBY,0,0
2548745,316,13,GA,185,LOWNDES,1,1
2548776,327,12,FL,9,BREVARD,1,1
2548853,930,6,CA,111,VENTURA,0,0
2548971,137,36,NY,7,BROOME,0,0
2549034,722,5,AR,119,PULASKI,1,1
2549148,838,16,ID,55,KOOTENAI,1,1
2549256,913,6,CA,37,LOS ANGELES,1,1
2549551,283,37,NC,51,CUMBERLAND,1,1
2549600,337,12,FL,103,PINELLAS,1,1
2549659,918,6,CA,37,LOS ANGELES,1,1
2549774,114,36,NY,81,QUEENS,1,0
2549777,146,36,NY,55,MONROE,1,1
2550180,432,39,OH,49,FRANKLIN,1,1
2550235,299,0,0,0,0,0,0
2550339,606,17,IL,31,COOK,0,0
2550765,894,32,NV,13,HUMBOLDT,1,0
2551031,617,0,0,0,0,0,0
2551108,482,26,MI,163,WAYNE,0,0
2551271,928,6,CA,59,ORANGE,0,0
2551307,478,18,IN,21,CLAY,1,1
2551566,452,39,OH,61,HAMILTON,1,1
2551878,481,26,MI,161,WASHTENAW,1,1
2552231,920,6,CA,73,SAN DIEGO,1,1
2552353,648,29,MO,145,NEWTON,1,0
2552598,452,39,OH,61,HAMILTON,1,1
2553382,331,12,FL,86,MIAMI-DADE,1,0
2553526,482,26,MI,163,WAYNE,1,1
2553811,67,9,CT,9,NEW HAVEN,1,1
2553888,342,12,FL,81,MANATEE,1,1
2554373,199,10,DE,5,SUSSEX,1,1
2554382,748,40,OK,107,OKFUSKEE,1,1
2554486,68,9,CT,1,FAIRFIELD,1,1
2554504,190,42,PA,17,BUCKS,1,1
2554821,335,12,FL,101,PASCO,1,1
2554907,23,25,MA,21,NORFOLK,1,1
2554975,160,42,PA,19,BUTLER,1,1
2555060,775,0,0,0,0,0,0
2555867,604,17,IL,31,COOK,1,1
2556203,321,12,FL,119,SUMTER,1,0
2556451,338,12,FL,55,HIGHLANDS,1,1
2556452,80,34,NJ,7,CAMDEN,1,0
2556700,189,42,PA,17,BUCKS,1,1
2556990,790,0,0,0,0,0,0
2557442,307,0,0,0,0,0,0
2557485,83,34,NJ,11,CUMBERLAND,1,0
2558305,757,48,TX,1,ANDERSON,1,0
2558466,335,12,FL,57,HILLSBOROUGH,1,1
2558602,151,42,PA,3,ALLEGHENY,1,1
2558794,782,48,TX,29,BEXAR,1,0
2558820,775,48,TX,201,HARRIS,1,1
2559005,750,48,TX,121,DENTON,1,1
2559051,305,13,GA,139,HALL,1,1
2559137,741,0,0,0,0,0,0
2559150,207,24,MD,33,PRNC GEORGES,1,1
2559223,760,48,TX,439,TARRANT,1,1
2559408,761,48,TX,439,TARRANT,1,0
2559500,150,42,PA,125,WASHINGTON,1,1
2560050,571,0,0,0,0,0,0
2560100,981,0,0,0,0,0,0
2560771,276,37,NC,183,WAKE,1,1
2561056,810,8,CO,101,PUEBLO,1,1
2561066,273,37,NC,157,ROCKINGHAM,1,1
2561482,921,6,CA,73,SAN DIEGO,1,0
2561550,605,17,IL,197,WILL,1,1
2561867,280,37,NC,119,MECKLENBURG,1,1
2562270,284,37,NC,61,DUPLIN,1,1
2562356,600,17,IL,97,LAKE,1,1
2562673,272,37,NC,57,DAVIDSON,1,1
2563076,280,37,NC,25,CABARRUS,1,1
2563370,270,37,NC,171,SURRY,1,1
2563483,67,9,CT,9,NEW HAVEN,1,1
2563493,30,33,NH,11,HILLSBOROUGH,1,1
2563530,405,21,KY,67,FAYETTE,1,1
2563674,460,18,IN,11,BOONE,1,0
2563877,810,8,CO,101,PUEBLO,1,1
2564407,44,23,ME,19,PENOBSCOT,0,0
2564606,479,18,IN,157,TIPPECANOE,0,0
2564779,957,6,CA,67,SACRAMENTO,1,1
2565172,337,12,FL,103,PINELLAS,0,0
2565575,337,12,FL,103,PINELLAS,1,1
2565856,980,53,WA,33,KING,0,0
2566010,271,37,NC,67,FORSYTH,1,0
2566066,335,12,FL,57,HILLSBOROUGH,1,0
2566594,253,54,WV,39,KANAWHA,1,1
2567044,782,48,TX,29,BEXAR,1,0
2567631,773,48,TX,201,HARRIS,1,1
2567667,648,29,MO,119,MCDONALD,1,1
2567912,436,39,OH,95,LUCAS,1,1
2568034,610,17,IL,85,JO DAVIESS,1,0
2568094,922,6,CA,65,RIVERSIDE,1,0
2568234,38,33,NH,17,STRAFFORD,1,1
2568274,981,53,WA,33,KING,1,1
2568677,543,55,WI,9,BROWN,1,1
2568810,851,4,AZ,21,PINAL,1,0
2569080,543,55,WI,9,BROWN,1,1
2569320,180,42,PA,95,NORTHAMPTON,1,1
2569483,531,55,WI,59,KENOSHA,1,1
2569886,532,55,WI,79,MILWAUKEE,1,1
2569927,291,45,SC,63,LEXINGTON,0,0
2570330,382,47,TN,131,OBION,1,1
2570556,319,13,GA,215,MUSCOGEE,1,1
2570683,810,8,CO,101,PUEBLO,1,1
2570932,216,24,MD,35,QUEEN ANNES,1,1
2571122,286,37,NC,9,ASHE,0,0
2571136,752,48,TX,113,DALLAS,1,1
2571227,120,36,NY,35,FULTON,0,0
2571539,752,48,TX,113,DALLAS,1,1
2571544,622,17,IL,119,MADISON,1,1
2571937,810,8,CO,101,PUEBLO,1,1
2571942,770,48,TX,201,HARRIS,1,1
2572124,906,6,CA,37,LOS ANGELES,1,0
2572128,547,55,WI,33,DUNN,0,0
2572168,364,1,AL,99,MONROE,1,1
2572349,67,9,CT,9,NEW HAVEN,1,1
2572476,856,4,AZ,23,SANTA CRUZ,1,1
2572743,810,8,CO,101,PUEBLO,1,1
2572748,783,48,TX,409,SAN PATRICIO,1,1
2573151,799,48,TX,141,EL PASO,1,1
2573551,530,55,WI,131,WASHINGTON,1,0
2573554,224,51,VA,177,SPOTSYLVANIA,1,1
2573957,227,51,VA,47,CULPEPER,1,1
2574048,146,36,NY,55,MONROE,1,0
2574360,532,55,WI,79,MILWAUKEE,1,1
2576629,14,25,MA,27,WORCESTER,1,1
2576669,79,34,NJ,27,MORRIS,1,1
2576764,373,47,TN,123,MONROE,0,0
2577178,336,12,FL,57,HILLSBOROUGH,0,0
2577398,211,24,MD,3,ANNE ARUNDEL,1,1
2577588,67,9,CT,9,NEW HAVEN,1,1
2577602,980,53,WA,33,KING,1,1
2578385,810,8,CO,89,OTERO,1,1
2578390,760,48,TX,439,TARRANT,0,0
2578644,478,18,IN,167,VIGO,1,1
2578684,190,42,PA,17,BUCKS,0,0
2579259,530,55,WI,133,WAUKESHA,1,0
2579450,207,24,MD,33,PRNC GEORGES,1,1
2579480,191,0,0,0,0,0,0
2579853,480,26,MI,99,MACOMB,1,1
2579893,173,42,PA,1,ADAMS,1,1
2580160,650,29,MO,131,MILLER,1,1
2580256,212,24,MD,510,BALTIMORE CT,1,1
2580758,224,51,VA,177,SPOTSYLVANIA,0,0
2581129,479,18,IN,107,MONTGOMERY,1,1
2581465,207,24,MD,33,PRNC GEORGES,1,1
2581909,853,4,AZ,13,MARICOPA,1,0
2583077,490,26,MI,5,ALLEGAN,1,1
2583135,549,55,WI,87,OUTAGAMIE,1,0
2583480,44,23,ME,9,HANCOCK,1,1
2583624,810,8,CO,99,PROWERS,1,1
2583769,523,19,IA,95,IOWA,1,0
2584150,301,13,GA,15,BARTOW,1,1
2584172,513,19,IA,63,EMMET,0,0
2584204,287,37,NC,89,HENDERSON,1,1
2584439,67,9,CT,5,LITCHFIELD,1,1
2584526,88,34,NJ,19,HUNTERDON,1,1
2584956,201,51,VA,107,LOUDOUN,1,1
2584978,523,19,IA,105,JONES,0,0
2585055,532,55,WI,79,MILWAUKEE,1,1
2585092,484,26,MI,49,GENESEE,1,1
2585359,346,12,FL,53,HERNANDO,1,1
2585363,481,26,MI,163,WAYNE,1,1
2585427,73,34,NJ,17,HUDSON,1,1
2585861,532,55,WI,79,MILWAUKEE,1,1
2586264,532,55,WI,79,MILWAUKEE,1,1
2586667,532,55,WI,79,MILWAUKEE,0,0
2586745,850,4,AZ,13,MARICOPA,1,0
2587004,759,48,TX,73,CHEROKEE,1,0
2587374,336,12,FL,57,HILLSBOROUGH,0,0
2587442,73,34,NJ,17,HUDSON,1,1
2587810,427,21,KY,85,GRAYSON,1,0
2587818,604,17,IL,31,COOK,0,0
2587845,100,36,NY,61,NEW YORK,0,0
2587876,532,55,WI,79,MILWAUKEE,0,0
2588149,850,4,AZ,13,MARICOPA,1,0
2588328,321,0,0,0,0,0,0
2588941,128,36,NY,115,WASHINGTON,1,1
2589275,67,9,CT,5,LITCHFIELD,1,1
2589928,494,26,MI,121,MUSKEGON,1,1
2590081,67,9,CT,5,LITCHFIELD,1,1
2590489,29,44,RI,7,PROVIDENCE,0,0
2590602,480,26,MI,147,SAINT CLAIR,0,0
2590887,67,9,CT,5,LITCHFIELD,1,1
2591109,321,12,FL,127,VOLUSIA,1,1
2591684,810,8,CO,71,LAS ANIMAS,1,1
2591689,913,6,CA,37,LOS ANGELES,1,1
2591917,626,17,IL,167,SANGAMON,1,0
2592495,925,6,CA,65,RIVERSIDE,1,1
2592581,774,48,TX,157,FORT BEND,1,1
2592902,67,9,CT,5,LITCHFIELD,1,1
2593419,841,49,UT,35,SALT LAKE,1,1
2593555,490,26,MI,77,KALAMAZOO,1,1
2593740,80,0,0,0,0,0,0
2593998,195,42,PA,91,MONTGOMERY,0,0
2594361,497,26,MI,141,PRESQUE ISLE,1,1
2594528,945,0,0,0,0,0,0
2594591,335,12,FL,57,HILLSBOROUGH,0,0
2594918,667,20,KS,37,CRAWFORD,1,1
2595311,810,8,CO,55,HUERFANO,1,1
2595402,781,48,TX,91,COMAL,0,0
2595973,486,26,MI,145,SAGINAW,1,1
2595985,338,0,0,0,0,0,0
2596013,27,25,MA,5,BRISTOL,1,1
2596240,264,54,WV,41,LEWIS,1,1
2596376,482,26,MI,163,WAYNE,1,1
2596928,43,23,ME,11,KENNEBEC,0,0
2596955,922,6,CA,65,RIVERSIDE,0,0
2597050,484,26,MI,49,GENESEE,1,1
2597126,741,0,0,0,0,0,0
2597182,480,26,MI,147,SAINT CLAIR,1,1
2597449,457,39,OH,167,WASHINGTON,1,1
2597625,190,42,PA,45,DELAWARE,0,0
2597856,484,26,MI,155,SHIAWASSEE,1,1
2598029,25,25,MA,23,PLYMOUTH,1,0
2598173,61,9,CT,3,HARTFORD,1,1
2598323,913,6,CA,37,LOS ANGELES,1,1
2598336,373,47,TN,65,HAMILTON,1,1
2598603,196,42,PA,11,BERKS,1,1
2598658,31,33,NH,11,HILLSBOROUGH,1,1
2598698,651,29,MO,51,COLE,1,1
2598938,811,8,CO,3,ALAMOSA,1,1
2598952,750,48,TX,85,COLLIN,1,1
2599237,261,54,WV,13,CALHOUN,0,0
2599238,18,25,MA,9,ESSEX,1,0
2599563,88,34,NJ,35,SOMERSET,1,1
2599744,811,8,CO,3,ALAMOSA,1,1
2599935,939,6,CA,53,MONTEREY,1,1
2599966,280,37,NC,167,STANLY,0,0
2600274,484,26,MI,49,GENESEE,1,1
2600447,18,25,MA,9,ESSEX,1,0
2600673,934,6,CA,79,SAN L OBISPO,1,1
2600754,433,39,OH,65,HARDIN,1,1
2600926,38,33,NH,17,STRAFFORD,1,1
2601044,672,20,KS,173,SEDGWICK,1,0
2601050,544,55,WI,141,WOOD,1,0
2601116,652,29,MO,19,BOONE,1,1
2601479,925,6,CA,65,RIVERSIDE,1,1
2601627,67,0,0,0,0,0,0
2601886,484,26,MI,49,GENESEE,1,1
2601950,342,12,FL,81,MANATEE,1,1
2602085,483,26,MI,125,OAKLAND,1,0
2602488,483,26,MI,125,OAKLAND,0,0
2602815,853,4,AZ,13,MARICOPA,1,1
2602865,67,9,CT,5,LITCHFIELD,1,0
2602875,816,8,CO,37,EAGLE,1,0
2602891,483,26,MI,125,OAKLAND,0,0
2602978,700,22,LA,51,JEFFERSON,1,1
2603227,482,26,MI,163,WAYNE,1,1
2603679,49,23,ME,11,KENNEBEC,0,0
2604033,700,22,LA,51,JEFFERSON,1,0
2604476,283,37,NC,155,ROBESON,1,0
2604553,945,6,CA,13,CONTRA COSTA,1,1
2604590,23,25,MA,23,PLYMOUTH,1,1
2605214,774,48,TX,201,HARRIS,1,1
2605645,482,26,MI,163,WAYNE,1,1
2606099,201,0,0,0,0,0,0
2606383,652,29,MO,19,BOONE,1,1
2606502,212,0,0,0,0,0,0
2607247,218,24,MD,45,WICOMICO,1,1
2608103,252,54,WV,5,BOONE,1,1
2608384,644,29,MO,5,ATCHISON,1,1
2608787,508,19,IA,173,TAYLOR,0,0
2608936,483,26,MI,125,OAKLAND,0,0
2609190,623,17,IL,9,BROWN,0,0
2609204,397,28,MS,105,OKTIBBEHA,1,1
2609323,130,0,0,0,0,0,0
2609323,132,0,0,0,0,0,0
2609339,483,26,MI,125,OAKLAND,1,1
2609416,811,8,CO,105,RIO GRANDE,1,1
2609593,650,29,MO,73,GASCONADE,0,0
2609688,477,18,IN,163,VANDERBURGH,1,1
2609715,26,25,MA,1,BARNSTABLE,1,1
2609996,525,19,IA,51,DAVIS,1,1
2610051,86,34,NJ,21,MERCER,1,0
2610205,303,13,GA,121,FULTON,1,0
2610413,281,37,NC,97,IREDELL,1,1
2610608,300,13,GA,117,FORSYTH,1,0
2611011,300,13,GA,247,ROCKDALE,1,0
2611328,327,12,FL,127,VOLUSIA,1,0
2611414,983,53,WA,53,PIERCE,1,0
2611599,305,13,GA,241,RABUN,0,0
2611825,530,0,0,0,0,0,0
2611952,221,51,VA,59,FAIRFAX,0,0
2612065,921,6,CA,73,SAN DIEGO,0,0
2612537,430,39,OH,49,FRANKLIN,1,0
2612564,102,36,NY,61,NEW YORK,1,1
2612853,347,12,FL,69,LAKE,1,1
2612891,441,39,OH,35,CUYAHOGA,0,0
2612939,249,54,WV,25,GREENBRIER,1,1
2613093,488,26,MI,117,MONTCALM,1,1
2613532,335,12,FL,57,HILLSBOROUGH,1,1
2614062,42,23,ME,1,ANDROSCOGGIN,1,1
2614379,486,26,MI,145,SAGINAW,0,0
2614578,483,26,MI,125,OAKLAND,1,1
2614638,290,45,SC,79,RICHLAND,1,0
2614655,812,8,CO,15,CHAFFEE,1,1
2614954,251,54,WV,39,KANAWHA,1,1
2615307,218,24,MD,47,WORCESTER,0,0
2615588,483,26,MI,125,OAKLAND,1,1
2615760,253,54,WV,39,KANAWHA,1,1
2615887,891,32,NV,3,CLARK,1,1
2616358,238,51,VA,175,SOUTHAMPTON,1,1
2616670,812,8,CO,15,CHAFFEE,1,0
2616861,380,47,TN,157,SHELBY,1,1
2617775,251,54,WV,39,KANAWHA,1,1
2617888,68,9,CT,1,FAIRFIELD,1,0
2618179,431,39,OH,49,FRANKLIN,1,0
2618445,652,29,MO,27,CALLAWAY,0,0
2618473,760,48,TX,439,TARRANT,1,1
2618708,958,6,CA,67,SACRAMENTO,1,1
2618993,600,17,IL,97,LAKE,0,0
2619491,812,8,CO,43,FREMONT,1,1
2619676,780,0,0,0,0,0,0
2619745,141,36,NY,29,ERIE,1,1
2619917,923,6,CA,71,SAN BRNRDINO,1,1
2620356,100,36,NY,61,NEW YORK,1,1
2620488,787,48,TX,453,TRAVIS,1,1
2620700,812,8,CO,43,FREMONT,1,1
2620989,631,0,0,0,0,0,0
2621403,440,39,OH,93,LORAIN,1,0
2621683,635,29,MO,211,SULLIVAN,0,0
2621777,464,0,0,0,0,0,0
2621816,100,0,0,0,0,0,0
2622086,646,29,MO,33,CARROLL,1,1
2622235,483,26,MI,125,OAKLAND,1,1
2622611,24,25,MA,21,NORFOLK,0,0
2622651,134,0,0,0,0,0,0
2622657,339,12,FL,71,LEE,1,1
2622725,496,26,MI,55,GRD TRAVERSE,1,1
2623195,229,51,VA,3,ALBEMARLE,1,1
2623531,481,26,MI,163,WAYNE,1,1
2623607,342,12,FL,115,SARASOTA,0,0
2623821,440,39,OH,85,LAKE,1,0
2623934,488,26,MI,67,IONIA,1,1
2623943,66,9,CT,1,FAIRFIELD,1,1
2624740,553,27,MN,3,ANOKA,1,1
2624771,71,34,NJ,13,ESSEX,1,0
2624798,755,48,TX,37,BOWIE,1,1
2625097,717,0,0,0,0,0,0
2625663,482,26,MI,163,WAYNE,1,1
2625836,336,12,FL,57,HILLSBOROUGH,1,0
